,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
7164,2127,Claudia Webers,@ClaudiaWebers,2020-11-20,"Los mayores en residencias los primeros en la cola de la vacuna transgénica...y los sanitarios...si algo sale fatal (mortal) el Gobierno dirá que es la ""milésima"" ola del #COVID19 
#Resistencia #YoNoMeVacuno",0
7165,2128,Lord Vader,@mantisreligioso,2020-11-20,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS
#YoNoMeVacuno",0
7166,2129,Lord Vader,@mantisreligioso,2020-11-20,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7167,2130,@LordDarthVader,@LordDarthVader,2020-11-20,Recordatorio 2:: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7168,2131,@LordDarthVader,@LordDarthVader,2020-11-20,Recordatorio 1: NO VACUNARSE. #YoNoMeVacuno,0
7169,2132,@LordDarthVader,@LordDarthVader,2020-11-20,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7170,2133,@LordDarthVader,@LordDarthVader,2020-11-20,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7171,2134,Lord Vader,@mantisreligioso,2020-11-20,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7172,2135,Lord Vader,@mantisreligioso,2020-11-20,"Recordatorio 1. NO VACUNARSE
#YoNoMeVacuno",0
7173,2136,Verou,@Vero_Arabi,2020-11-20,"Militando los grupos antivacunas?? Si no cumple los requisitos básicos, no es militancia, es dos dedos de frente querido!!!
 
@Intratables
 
#YoNoMeVacuno",0
7174,2137,Primera linea,@PrimeraLin3a,2020-11-19,"Ahora toda la maquinaria CORRUPTA LEGULEYA de la 
@udipopular
 del 
@PJudicialChile
 y del 
@PDC_Chile
 @PPD_Chile
 y 
@PSChile
 

ELLOS QUE SE CREEN ABOGADOS Y SON SOLO PAYASOS

SE MUEVEN PARA DEFENDER A ROZAS Y QUEDAR TODOS IMPUNES E INMUNES 

#Rozas
#SegundoRetiroAFP 
#YoNoMeVacuno",0
7175,2138,ignasherry,@ignasherry,2020-11-19,"Los #bares #restaurantes y Centros Comerciales no son necesarios en este momento.... y punto.
#celaa #YoNoMevacuno #COVID19 #hosteleria #vacuna #Moderna #Pfizer",0
7176,2139,Diane Cohn C,@DianeCohn68,2020-11-19,"El gobierno puede que no nos obligue a vacunarnos.
De eso se encargarán las aerolíneas, los bancos y hasta los supermercados.  No podremos comprar, vender ni comerciar sin la vacuna. 
¿Que tal no poder comprar alimentos sin el certificado?

#YoNoMeVacuno",0
7177,2140,Bibiana.MDQ #PobreMiArgentina,@BibianaViana,2020-11-19,"Mirando ayer el emocionante y conmovedor spot pro vacuna de la colonia de aktores, reafirmo:
#YoNoMeVacuno
#CobayoUds",0
7178,2141,Primera linea,@PrimeraLin3a,2020-11-19,"RESPUESTA PARA LA CHUKY Y DEMÁS QLIAOS

¿¿Ya tienen la vacuna ctm del #COVID19 para vivir hasta los 65 años???

¿¿Ya tienes los empleos perdidos ctm para el 62% que los perdió???

PACOS CULIAOS y udis sacoweas

#segundoretiro10xciento
#YoNoMeVacuno",0
7179,2142,Santiago,@liquidcadmus,2020-11-19,"#Yonomevacuno #Noalavacunaobligatoria #Vacuna #RevolucionArgentina  
De acuerdo a los juicios de Nuremberg, inyectar a una persona con lo que sea, sin su consentimiento es una violación de los derechos humanos.",0
7180,2143,@LordDarthVader,@LordDarthVader,2020-11-19,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. 
#YoNoMeVacuno",0
7181,2144,@LordDarthVader,@LordDarthVader,2020-11-19,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7182,2145,Lord Vader,@mantisreligioso,2020-11-19,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7183,2146,Lord Vader,@mantisreligioso,2020-11-19,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7184,2147,"Rajada, Cala",@Cala_Ratjada_es,2020-11-18,"Vamos que os la quitan de las manos.....la carrera por la vacuna del #Covid_19 ya no es por alcanzar la meta, ahora es por el #%. #yonomevacuno",0
7185,2148,El Carapintada,@ECarapintada,2020-11-18,"Deja de chamuyar a la gente con la vacuna Albertitere , ya no sabes que decir viejo gaga.
#yonomevacuno",0
7186,2149,ignasherry,@ignasherry,2020-11-18,"A ver ministro:
La A con la R... AR
La G con la U y la I... GUI
La N con la E... NE
La G con la U la I y la N... GUÍN
Y ahora todo junto y sin respirar ARGUINEGUÍN

#MarlaskaDimision #Arguineguín #Marlaska #Canarias #vacunas #COVID19 #YoNoMeVacuno",0
7187,2150,AlejandroCastle,@AlejoCastle0,2020-11-18,"PREGUNTA SERIA, ¿ES MEJOR EMIGRAR O QUEDARSE AQUI EN VENEZUELA? Espero ver sus respuesta.n
PD. Rápido antes que me termine de joder.
#BetoOrtiz #Venezuela #VenezuelaAbiertaAlFuturo #venezuelalibre #YoNoMeVacuno",0
7188,2151,Lord Vader,@mantisreligioso,2020-11-18,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7189,2152,Lord Vader,@mantisreligioso,2020-11-18,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7190,2153,@LordDarthVader,@LordDarthVader,2020-11-18,Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. #YoNoMeVacuno,0
7191,2154,@LordDarthVader,@LordDarthVader,2020-11-18,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7192,2155,Jesús,@Jess90052262,2020-11-18,"#YoNoMeVacuno
Mi hijo enfermo crónico por el efecto adverso de la vacuna triaxis de Sanofi (sindrome ASIA post vacunación) y condenado a consumir un medicamento de por vida del mismo laboratorio que le enveneno. Casualidad? No. Negocio perfecto",0
7193,2156,@LordDarthVader,@LordDarthVader,2020-11-17,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7194,2157,@LordDarthVader,@LordDarthVader,2020-11-17,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7195,2158,TiZe/ward,@tizeloveritalin,2020-11-17,"Me vi Megan is Missing me traume ? No pero me dejo un repulsivo horrible y mas la escena del barril 
#meganismissing #Megan #TerrorismoNuncaMas #YoNoMeVacuno #terror #feminismo#niunamenos",0
7196,2159,Lord Vader,@mantisreligioso,2020-11-17,"LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7197,2160,Lord Vader,@mantisreligioso,2020-11-17,"NO VACUNARSE
#YoNoMeVacuno",0
7198,2161,Odin 88,@odin_88,2020-11-17,"Es hoy. 
No ayer. 
#LadronaDeLaNacionArgentina
#ElPeorGobiernoDeLaHistoria 
#ElPeorPresidenteDeLaHistoria 
#cfkescleptocracia 
#DictaduraK
#INFECTADURA
#CFKLadronaDeLaNacionArgentina 
#YoNoMeVacuno 
#Plandemia 
#AbranLasEscuelas 
Es hoy, no ayer .",0
7199,2162,sonialamorena,@sonialamorena2,2020-11-17,"Asumir más riesgos con una vacuna 
 ,que con la propia enfermedad por la que te vacunas, es así ¿verdad? #YoNoMeVacuno",0
7200,2163,LightWarrior,@maodarve,2020-11-17,#YoNoMeVacuno. Mi genética no me la van a modificar...,0
7201,2164,Voz disidente,@VDisidente,2020-11-17,"Ningun lider mundial dice #YoNoMeVacuno , asi que os vuelvo a recordar que en esta lucha solo estamos nosotros el pueblo contra ellos,TODOS ESTAN EN EL AJO",0
7202,2165,Yael Casas,@Yael_caasas,2020-11-17,"No he hecho ni un pito de todas las tareas que tenía pendientes. 
Estado: #YoNoMeVacuno",0
7203,2166,Arriba Shitpost Xd,@xd_arriba,2020-11-17,"Ok, me acabo de dar cuenta que las tendencias de esto son una mrd, que es eso de #YoNoMeVacuno o #SiHayAbortoSalimosTodos , por dios, como va la humanidad xd, por gente que apoya tendencias como las anteriores es que la humanidad no habanza xd",0
7204,2167,@LordDarthVader,@LordDarthVader,2020-11-17,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. 
#YoNoMeVacuno",0
7205,2168,@LordDarthVader,@LordDarthVader,2020-11-17,"Rcordatorio 1: NO VACUNARSE. 
#YoNoMeVacuno",0
7206,2169,Kama Gayatri Dasi,@GayatriDasi1,2020-11-17,"RECORDEMOS que vacunarse previene que una enfermedad que era mortal deje de serlo, NO PREVIENE CONTAGIAR A OTROS. Asi que si no me vacuno, solo arriesgo mi vida! 
#YoNoMeVacuno",0
7207,2170,conspiraciones,@eldespertar160,2020-11-17,"JAJAJAJAJAJA
JAJAJAJAJAJAJA JAJAJAJAJAJAJA
EN MI PAIS DICEN QUE DESPERTARON PERO SALEN A PROTESTAR CON LA MASCARILLA 
EN FIN
Oigan...este # me sale en tendencias: 
Raro!: 
#YoNoMeVacuno",0
7208,2171,Lord Vader,@mantisreligioso,2020-11-16,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7209,2172,Reymon Allen,@Brujelio2,2020-11-16,"El Bronco  
@JaimeRdzNL
   bien  bronco alla en tabasco  y aqui   las estaciones de bomberos  cerrando  por falta de recursos   
.....   no words #NuevoLeon #YoNoMeVacuno 
@QuePasaEnSN
 @LoQuePasaEnNL",0
7210,2173,El Azote del NOM,@elazotedelnom,2020-11-16,"¿Pfizer o Moderna? A los que dudan, les recomiendo una en cada brazo. #COVID19 #plandemia #YoNoMeVacuno",0
7211,2174,El Facho del pueblo,@FlavioT74,2020-11-16,El problema con la vacuna rusa Sputnik V es que los actores que se la van a poner para generar conciencia son todos retrasados mentales... jamás podríamos averiguar si la vacuna tiene efectos neurológicos adversos #YoNoMeVacuno,0
7212,2175,Lord Julius#sosprisi,@eliassrmo,2020-11-16,"Sigo esperando a que aquellos que gritaban en la sede del 
@psoe
 en #ferraz con #rivera NO el dia de las elecciones, salgan y digan con #Bildu SI. #disfrutenlovotado #YoNoMeVacuno #AMLONoApoyaATabasco #ElectionDay #Covid_19 #coronavirusEspana #iglesiasveteya",0
7213,2176,@Wendoly_,@Wendoly_,2020-11-16,"No me voy a poner la vacuna, no confió en ése tipo de personas :), prefiero seguir teniendo, las medidas de precaución y tener cubrebocas, a ponerme la vacuna, si en él futuro veo qué es eficaz me la pondría, por el momento no gracias :) #Pfizer #YoNoMeVacuno",0
7214,2177,@Wendoly_,@Wendoly_,2020-11-16,"Yo no sé ustedes, pero #YoNoMeVacuno",0
7215,2178,No bajo ni con tere,@Matesitoooo,2020-11-16,"-queremos la vacuna albertoo #ElPeorGobiernoDeLaHistoria 
*Traen 2 vacunas distintas*
#YoNoMeVacuno #nosquierenmatar 
 #5g
En q quedamos??? Que boludo que es el macrista...",0
7216,2179,Fefo Retro Point,@FefoRetroPoint,2020-11-16,Venga de donde venga.... #YoNoMeVacuno #VacunateVos,0
7217,2180,Diario De Una Dura Ruptura,@DiarioDura,2020-11-16,Les gustaría conocer mi triste historia y seguir el diario de como voy a superar mi dura ruptura día a día? #auron #mariovaquerizo #YoNoMeVacuno #DiaDeMuertos #AMLONoApoyaATabasco #ArgentinaSupportsTrump #Cybermonday2020 Willy #FuerzaAbuelaConSegundoRetiro,0
7218,2181,FERNANDO CARRILLO V,@FERJEDY,2020-11-16,"Un ""categoría 5"" debería arrasar ..pero con el congreso ...

#VERGÜENZA 
#CongresoVERGÜENZANacional
#VerguenzaNacional 
#CORRUPCIÓN 
#Corruption 
#NoMásCORRUPCIÓN
#NOMÁSURIBISMO 
#Char 
#YoNoMeVacuno 
#COVID19 
#Corrupts",0
7219,2182,Jessica Ochoa,@J_Ochoa_S,2020-11-16,"A mi que me pongan la vacuna Rusa por favor, porque si la gringa es tan efectiva para el COVID como el neoliberalismo para la economía ecuatoriana, mejor paso!!! #YoNoMeVacuno #Ecuador #COVID19",0
7220,2183,Faranduloca,@Faranduloca4,2020-11-16,Si me dan el IFE 4 yo me vacunó AHRE JAJAJA #YoNoMeVacuno,0
7221,2184,Marcel Del Río #NuevaConstitucionParaChile,@marcelprofePHDP,2020-11-16,"ENCUESTA

¿Por quién votará ud para presidente 2022-2026???

#MesaCentral #enacional 
#YoApruebo #ConvencionConstitucional #SegundoRetirodel10xciento #YoNoMeVacunoFiscal Carlos Gajardo
50 %
Mónica González
50 %
Ponce Lerou
0 %
4 votos
·
Resultados finales",0
7222,2185,Epicurean,@GanymedeHr,2020-11-16,"Esos que creen que la FASE III solo lleva un par de meses en probar su efectividad casualmente son los mismos que creen en la honestidad de Cristina
 
#YoNoMeVacuno",0
7223,2186,Lord Vader,@mantisreligioso,2020-11-16,"Recordatorio 1: NO VACUNARSE 
#YoNoMeVacuno",0
7224,2187,Mat,@Mat86234831,2020-11-16,"A veces me pongo a pensar si el hecho de quedarme despierto toda la noche es por mi miedo irracional a que no me queda tiempo y trato de aprovecharlo al máximo o si solo es por insomnio 
 #insomnio #YoNoMeVacuno",0
7225,2188,Carles Cruijff,@CruijffCarles,2020-11-16,"Fin de semana con fiebre, tos, dolor en el cuerpo... estoy destrozado!! Espero no tener el bicho!! #YoNoMeVacuno #infectad #testcorona #hastaloshuevos",0
7226,2189,Angel Süneet,@AngelSuneet,2020-11-16,"Se dan cuenta que la mayoría de la gente en nuestro país que lanza diariamente frases motivadoras y reflexivas tiene un desmadre en su vida. 

#frases #diario #music #YoNoMeVacuno #DomingoDeGanarSeguidores #music",0
7227,2190,Clois,@YClois,2020-11-16,"#100DiasparaEnamorarse 
@mega
 la 
@maneswett
 xfavor no hagan llorar a Mane Swett pésima actriz no convence a nadie ... no m gusta como mezclan 1tema tan importante como  lo trans con la frivolidad!! Mala comedia !  Salu2 #FuerzaAbuelaConSegundoRetiro #YoNoMeVacuno #abuelogobernador",0
7228,2191,Nancy,@providaok,2020-11-16,"Nombran 1100 cargos para el co-ni-cet, esta banda será la luminaria na- cional que avalará todas las va-cunas. Recuerden no contamos más con el res-paldo ci-entífico del co-nicet. Lo que de ah-ora en más se di-ga será para m-anipular a la soci-edad. #YoNoMeVacuno #NoSomosCobayos",0
7229,2192,El Viejo de la Bolsa,@elviejolabolsa,2020-11-16,"Quien fue el sorete q dejo de seguirme? Los tengo bien contados, tenía 1660 y ahora tengo uno menos.
El que deje de seguirme tendrá una muerte horrenda
#NocheDePerderSeguidores
#PutoElQueLee
#ElQueAbandonaPierde
#YoNoMeVacuno #Cybermonday2020 #ChampionsLeague #ARMYSelcaDay",0
7230,2193,Ariel Squeff,@ArielSqueff1977,2020-11-16,"Promoción Ilimitada: “Dejo a libre disposición mi dosis para que utilicen mi vacuna la Gente de Bien”. 
#YoNoMeVacuno 
#pptbox 
@PPT_oficial",0
7231,2194,Lautaro,@LautaroG2020,2020-11-16,"#YoNoMeVacuno con una vacuna que está en etapas de investigación.

Lamentablemente estamos siendo VICTIMAS de una JUGADA POLÍTICA y no de una campaña de salud consciente, responsable y seria.",0
7232,2195,Luz Fara,@FaraonaArgenta,2020-11-16,"Dos cosas positivas saco del kirchnerismo y las vacunas.
1) la grieta sacó parientes y pseudos amigos K de mi lado.
2) la vacuna agrietó aún más y ahora se alejan los que quieren convencerme de vacunarme.
Menos gente de 
a mi alrededor. A)No soy ni seré- K 2) #YoNoMeVacuno",0
7233,2196,Roxana Kasper #SoyDel41,@roxanakasper,2020-11-16,#PPTBOX No había visto tantos virus juntos #YoNoMeVacuno,0
7234,2197,Roxana Kasper #SoyDel41,@roxanakasper,2020-11-16,#PPTBOX #Vacuna #YoNoMeVacuno #Gollan #elboludodelasemana esta largooooo,0
7235,2198,@LordDarthVader,@LordDarthVader,2020-11-16,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS. 
#YoNoMeVacuno",0
7236,2199,@LordDarthVader,@LordDarthVader,2020-11-16,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7237,2200,Don Preguntón,@DonPreguntn3,2020-11-15,"#Mujeres de #Twitter , que es lo que mas les gusta comprar ???
#COVID19 #PeruDesperto #Feministas #Mundo #cyberday #YoNoMeVacuno #Cybermonday2020 #chilenas #Chile #vacunaCOVID19 #pandemia #Covid_19 #internet #MeganoticiasPrime #CHVNoticiasRopa
50 %
Perfumes
0 %
Calzado
0 %
Otra cosa (comentar que)
50 %
2 votos
·
Resultados finales",0
7238,2201,@LordDarthVader,@LordDarthVader,2020-11-15,"Recordatorio 2: LOS POLÍTICOS SON  NUESTROS ENEMIGOS. 
#YoNoMeVacuno",0
7239,2202,@LordDarthVader,@LordDarthVader,2020-11-15,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7240,2203,Lord Vader,@mantisreligioso,2020-11-15,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.

#YoNoMeVacuno",0
7241,2204,Lord Vader,@mantisreligioso,2020-11-15,"Recordatorio 1. NO VACUNARSE.
#YoNoMeVacuno",0
7242,2205,Regina Phalange,@safeandsound_85,2020-11-15,Las locuras mías! #YoNoMeVacuno #FelizDomingo,0
7243,2206,Daniel,@Daniel03186218,2020-11-15,La vacuna de la difteria es una mentira #YoNoMeVacuno,0
7244,2207,Lord Vader,@mantisreligioso,2020-11-15,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7245,2208,Lord Vader,@mantisreligioso,2020-11-15,"Recordatorio 1. NO VACUNARSE
#YoNoMeVacuno",0
7246,2209,Patriarca (YIYO),@Patriar19099909,2020-11-15,"El progresista de Latinoamérica reniega contra su propia descendencia e historia, ""que los españoles y su colonización"" y esas cosas... Y lo distorsionado es que al día de hoy aún busquen culpables que paguen x hechos de siglos atrás.

#Chile #Antofagasta #COVID #YoNoMeVacuno",0
7247,2210,Iɴᴅᴏ́ᴍɪᴛᴀ,@VeronicG__,2020-11-14,"Meses han pasado, y aún sigo preguntandome
¿Por qué ningún político de la ""elite chilensis"" ha muerto o se ha enfermado grave por Covid? 
#NuevoOrden
#Mafiosos
#NoCreoEnTuPandemia
#YoNoMeVacuno",0
7248,2211,El Acomodador,@elacomodadorok,2020-11-14,Somos el único país que se alegró por la vacuna rusa o los demás son todos precavidos e inteligentes? #SputnikV #vacunacovid #YoNoMeVacuno #vacunarusa,0
7249,2212,𝐉𝐔𝐀𝐍𝐌𝐀 𝐑𝐔𝐁𝐈𝐎,@JuanmaRubio8,2020-11-14,"#YoNoMeVacuno Viendo lo malo que se pone mi padre, y sólo se vacuna de la gripe, que del CoVID se vacune su pvta madre.
Quiero ver si con la vacuna la gente no se muere. ",0
7250,2213,Mauricio Munita,@MunitaCh,2020-11-14,Ahora entendieron el mensaje cuando repartieron condones en las cajas de mercaderías?? Era para proteger el ojo. #YoNoMeVacuno #LordMontajes,0
7251,2214,𝕭𝖎𝖑𝖑𝖊𝖙𝖎𝖓 𝕰𝖑𝖎𝖟𝖆𝖑𝖉𝖊,@billetevolador,2020-11-14,"Hoy el Bichiyalito 
@N1KC5
 va festesjar su cumple. 
#YoNoMeVacuno #SiHayAbortoSalimosTodos 
#SugarDaddys 
#sinmiedoalperreohp 
#pajagrupal 
#BuenFinAmazon 
#Socialite388 
#FelizCumpleAMLO 
#NuevoBillete100 
#ULTIMAHORA 
#HechosParaBrillar",0
7252,2215,Gulpo Ponzález ,@lapulponetaa,2020-11-14,#YoNoMeVacuno JAJAJAJAJJAJAJA QUE ES ESTE HASHTAG??? TAN TROLO VAS A SER MAN,0
7253,2216,perdigon perdido,@perdigonperdido,2020-11-14,"El día que OMS y medios desimformantes digan que el intercambio de fluidos genitales es peligroso, los borregos fabricados se van a hacerde la paja de por vida.

Nuestros politicuchos han entregado al pueblo a las farmacéuticas.

#YoNoMeVacuno",0
7254,2217,Alberto,@alberto197040,2020-11-14,"#YoNoMeVacuno hoy porque no hay vacuna, apenas llegue si.",0
7255,2218,Pablo Martin,@PabloMa50639939,2020-11-14,"Necesitamos a 
@vox_es
  en el Congreso.
 
1 -  Haz Retuit + Favorito
2 - Seguir a Quien Retuitean
3 - Seguir a Quien Te Siga
4 - #SiguemeYTeSigoVOX
  
#SiguemeYTeSigoEspaña
#SiguemeYTeSigoDeVuelta 
#YoNoMeVacuno",0
7256,2219,@LordDarthVader,@LordDarthVader,2020-11-14,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7257,2220,@LordDarthVader,@LordDarthVader,2020-11-14,"Recordatorio 1: NO VACUNARSE.
#YoNoMeVacuno",0
7258,2221,Lord Vader,@mantisreligioso,2020-11-14,"Recordatorio 2: LOS POLÍTICOS SON NUESTROS ENEMIGOS.
#YoNoMeVacuno",0
7259,2222,Lord Vader,@mantisreligioso,2020-11-14,"Recordatorio 1: NO VACUNARSE
#YoNoMeVacuno",0
7260,2223,Dali,@dalilahe,2020-11-14,"Borracha, pero buena muchacha. #DiaDeMuertos #YoNoMeVacuno #BuenViernes",0
7261,2224,༆,@JOSUEJi88577838,2020-11-14,"Síganme no quiero que me gane @varde18920264  
#YoNoMeVacuno #SiguemeYTeSigoAlInstante #JISOO𓆉𓃺 #MasterChefMx
 #uwu #BLACKPINK #NuevaChevroletS10 #DiaDeMuertos #Noviembre2020 #BuenasNochesMundo",0
7262,2225,Konstanza,@kowerlinger,2020-11-14,La Pichi Taylor es la típica cuica promedio. Ahí uno se da cuenta que la mayoría son una basura aquí y en la quebra de ají #YoNoMeVacuno,0
7263,2226,Eve Dimi,@DimitrievEvelyn,2020-11-14,"Espantosa la música que pasan en Radio Shopping de Córdoba, realmente.

#DiaDeMuertos #ColombiaVotaTrump #YoNoMeVacuno",0
7264,2227,Emakun Misha,@emakunmisha,2020-11-13,#YoNoMeVacuno esto no puede ser tendencia ,0
7265,2228,AB CASTANEDA,@ARESYAHEL,2020-11-13,"Casi no me quejo pero esta vez 
@CFEmx
  si se está pasando con el cobro.  
Los consumos son los mismos y cada mes llega más caro el recibo. 
#YoNoMeVacuno 
#AMLONoApoyaATabasco 
#CSPTM",0
7266,2229,Willy,@soyeldesombrero,2020-11-13,Jugar en Barranquilla no es buena idea. #YoNoMeVacuno,0
7267,2230,Bruno,@br1Tw,2020-11-13,"Siempre es bueno recordarlo

#YoNoMeVacuno",0
7268,2231,"Mirta
Tod
s",@mirtanicosia,2020-11-13," ¡Por un solo contagio! 
 Nueva Zelanda pide a 100 mil personas que trabajan en Auckland quedarse en casa por un caso de Covid-19.Y acá pataleta pidiendo libertad y diciendo #YoNoMeVacuno hay ignorancia  ",0
7269,2232,RUBÉN,@ruvalerianol,2020-11-13,"¿Cuánta gente anda por ahí creyendo que tiene ojos bonitos, gracias al cubre bocas? 
 #YoNoMeVacuno",0
7270,2233,Coherencia,@Coherencia100D,2020-11-13,"El mayor verso ha rrapata q hay en #españa en estos momentos es el gran hijo de puta de Pedro Sánchez #presidenteHijoPuta asquerosoooooooo #DiaDeMuertos #YoNoMeVacuno me 
en 
@desdelamoncloa",0
