,Nombre de usuario,Usuario,Fecha,Texto
2232,Presidencia Colombia,@infopresidencia,2020-05-12,"Hoy a las 6:00 p.m. el Presidente 
@IvanDuque
 explicará, a través de 
@SenalColombia
 y 
@RadNalCo
, las últimas medidas de #PrevenciónyAcción tomadas por el Gobierno Nacional frente a la pandemia del COVID-19 en el país. ¡Conéctate! "
2236,MinSaludCol,@MinSaludCol,2020-05-12,"""Hoy recibimos la donación de 80 mil kits para la detección de COVID-19, por parte del Gobierno alemán. En medio de la pandemia, ejemplos de solidaridad y cooperación, como este, es absolutamente gratificante"" ministro 
@Fruizgomez
 #PrevencionyAcción"
2231,Presidencia Colombia,@infopresidencia,2020-05-12," #EnVivo | Avances de las medidas implementadas por el Gobierno Nacional para mitigar los efectos del COVID-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Avances de las medidas implementadas por el Gobierno Nacional para mitigar los efectos del COVID-19 en el país. #PrevenciónyAcción
pscp.tv"
802,Claudia López,@ClaudiaLopez,2020-05-12,"Infinita gratitud con 
@ProBogotaRegion
 #EmpresasQueSalvanVidas que donarán 145 Unidades de Cuidado Intensivo para Bogotá Región. 

Así seguimos ampliando capacidad hospitalaria y de UCI, además de pruebas y atención domiciliaria, para enfrentar pandemia #COVID19 #TodosNosCuidamosCitar Tweet
ProBogotá Región
@ProBogotaRegion
 · 12 may. 2020
Los recursos recaudados por #EmpresasQueSalvanVidas serán destinados a Hospitales fundacionales y universitarios que atienden a todas las EPS, incluyendo régimen subsidiado. Conoce el impacto de esta iniciativa en el Foro: Inversión vital para el cuidado crítico"
2233,Gobernación del Meta,@GobMeta,2020-05-12,"Identificar las necesidades del plan de acción específico que busca mantener a Vista Hermosa libre de #Covid_19, fue el objetivo del acompañamiento del Dr. 
@wlopezbogota
 al Consejo de Gestión del Riesgo de Desastres en este municipio. #AlServicioDeLaGente 
https://bit.ly/3cwpbUY"
2245,Presidencia Colombia,@infopresidencia,2020-05-11,"El cumplimiento de las medidas de prevención y los protocolos de bioseguridad, es fundamental para ir recuperando la vida productiva, de la mano con la protección de la salud y la vida. #PrevenciónyAcción"
2249,Gobernación del Meta,@GobMeta,2020-05-11,"¡Lavarte las manos te puede salvar la vida y proteger a tus seres queridos!
Recuerda lavartelas con agua y jabón durante 20 segundos para combatir el #Covid_19
#PrevenciónYAcción"
2247,Supersalud,@Supersalud,2020-05-11,"#AEstaHora | El 
@Supersalud
 Fabio Aristizábal Ángel asiste al Debate: ""Situación de salud de las comunidades negras o comunidades afrocolombianas, raizales y palenqueras del país frente a la pandemia #Covid_19"" en #ComisiónLegalAfro"
2246,Presidencia Colombia,@infopresidencia,2020-05-11,"Conéctate hoy a la transmisión #EnVivo a través de 
@InstitucionalTV
 y 
@RadNalCo
, en la que el Presidente 
@IvanDuque
 hablará de las últimas medidas de #PrevenciónyAcción adoptadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19."
2243,Presidencia Colombia,@infopresidencia,2020-05-11," #EnVivo | Balance de las últimas medidas implementadas por el Gobierno Nacional para mitigar los efectos del COVID-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Balance de las últimas medidas implementadas por el Gobierno Nacional para mitigar los efectos del COVID-19 en el país. #PrevenciónyAcción
pscp.tv"
2244,Presidencia Colombia,@infopresidencia,2020-05-11,"Conéctate hoy a la transmisión #EnVivo a través de 
@InstitucionalTV
 y 
@RadNalCo
, en la que el Presidente 
@IvanDuque
 hablará de las últimas medidas de #PrevenciónyAcción adoptadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19."
2248,Presidencia Colombia,@infopresidencia,2020-05-11,"#PrevenciónyAcción | Conoce los lineamientos sobre el distanciamiento social recomendados por la 
@OPSOMS_Col
 0:51
3,8 mil reproducciones"
2252,Supersalud,@Supersalud,2020-05-10,"#SupersaludTeInforma | Así avanzan las adecuaciones del Hospital San José de Maicao, para la atención de usuarios por COVID-19 #PrevenciónYAcción"
2250,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-05-10,"#Reporte| Situación actual de #COVID19 en Antioquia: 
Total contagiados: 468
 Nuevos casos hoy: 2 en Medellín
Total fallecidos: 6
Hospitalizados: 10
Total recuperados: 374
Pruebas negativas: 18.664
Antioquia ha procesado el 13.3% del total de pruebas en Colombia."
2251,Presidencia Colombia,@infopresidencia,2020-05-10,Los Gobiernos de China y Corea del Sur donaron materiales de bioseguridad y recursos financieros para atender el COVID-19 en nuestro país. #PrevenciónyAcción 
2253,Supersalud,@Supersalud,2020-05-10,"#SupersaludTeInforma | Así avanzan las adecuaciones del Hospital Sandiego de Cereté (Córdoba), para atención de usuarios por COVID-19 #PrevenciónYAcción"
2254,Supersalud,@Supersalud,2020-05-10,"#SupersaludTeInforma | Así avanzan las adecuaciones del Hospital Universitario San Jorge de Pereira, para atención de usuarios por COVID-19 #PrevenciónYAcción"
804,Gobernación del Magdalena,@MagdalenaGober,2020-05-10,"#ReporteCOVID19 

En el Magdalena confirmamos un total de 73 pacientes con #Covid_19:
 CERO casos nuevos. 
60 con aislamiento en casa.
5 hospitalizados y 2 con hospitalización en UCI.
6 los fallecidos en el departamento.
15 Recuperados.
Necesitamos que se queden en casa"
805,Nicolás García Bustos,@nicolasgarciab,2020-05-10,"Este es el reporte a corte de esta mañana del avance del #COVID19 en Cundinamarca, que puede consultarse en nuestra plataforma conectada con 
@INSColombia
: 278 casos, 139 recuperados y 13 fallecidos. Mayor información en http://saga.cundinamarca.gov.co/apps/covid/"
803,Gobernación del Magdalena,@MagdalenaGober,2020-05-10,"¿Cómo cuidan las mamás del Magdalena a su familia en tiempos de #COVID19 ? 

Hoy exaltamos a las mamás Magdalenenses, las que representan nuestro departamento, que están siempre con una sonrisa y un abrazo a pesar de todo y que nos cuidan incondicionalmente. #FelizDiaDeLasMadres"
2260,Presidencia Colombia,@infopresidencia,2020-05-09,"El 
@MinSaludCol
 determinó un protocolo de bioseguridad para los trabajadores y empresas del sector transporte, el cual es de obligatorio cumplimiento para retomar las labores en el marco de la reactivación gradual y responsable de la vida productiva en el país. #PrevenciónyAcción1:13
9,8 mil reproducciones"
2263,MinSaludCol,@MinSaludCol,2020-05-09,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 se refirió a la visita realizada ayer y hoy a la ciudad de Villavicencio, donde pudo revisar con las autoridades locales los planes de contingencia y acciones para atender la emergencia por COVID-19 en el Meta"
806,Secretaría de Salud de Valle del Cauca,@secsaludvalle,2020-05-09,"Las nuevas circunstancias por #COVID19 
 demandan la adopción de nuevas prácticas. Así como el celular se convirtió para muchos en un objeto infaltable al salir de casa, hoy es indispensable que no nos falte el Kit Vital 
 

Sin embargo, procura no salir #QuédateEnCasa"
2259,Presidencia Colombia,@infopresidencia,2020-05-09,"#PrevenciónyAcción | Conoce los lineamientos del 
@MinSaludCol
 para reanudar gradualmente las actividades de los servicios de salud no relacionados con la atención del COVID-19. "
808,Clara Luz Roldán González,@ClaraLuzRoldan,2020-05-09,"Este lunes vamos a empezar a reactivar la economía internamente, 29 municipios están aptos para hacerlo, son 14 municipios sin casos de #Covid19 y 15 cuyos casos son uno o dos y ya se han recuperado. Pero no vamos a ponerlos en peligro, será con todas las medidas de bioseguridad.2:17
3,9 mil reproducciones"
2262,MinSaludCol,@MinSaludCol,2020-05-09,"Estamos trabajando para reactivar de manera gradual y progresiva de los servicios de salud no relacionados con COVID-19. En #PrevenciónYAcción, el ministro 
@Fruizgomez
 presentó el siguiente video, en donde se explican los beneficios que la medida traerá a los colombianos."
807,Clara Luz Roldán González,@ClaraLuzRoldan,2020-05-09,"La importación de los equipos necesarios para atención de pacientes #Covid19 ha sido difícil por costos y tiempos. Por eso ha sido importante la ampliación de cuarentena que ha decretado el presidente 
@IvanDuque
 pero creo que después del 25 debemos seguir reactivando la economía."
2261,Presidencia Colombia,@infopresidencia,2020-05-09,"El 
@MinSaludCol
 visitó Villavicencio, Meta, para fortalecer las estrategias orientadas a mitigar los efectos del COVID-19 y hacer una revisión al plan de contingencia frente a la propagación del virus en la cárcel de la capital llanera. #PrevenciónyAcción"
809,Gobernación del Magdalena,@MagdalenaGober,2020-05-09,"#ReporteCOVID19 

En el Magdalena confirmamos un total de 73 pacientes con #Covid_19:
 4 casos nuevos. 
60 con aislamiento en casa.
5 hospitalizados y 2 con hospitalización en UCI.
6 los fallecidos en el departamento.
15 Recuperados.
Necesitamos que se queden en casa."
2258,Gobernación del Huila,@HuilaGob,2020-05-09,"El panorama del  #COVID19 en el departamento permanece estable. El día de hoy se enviaron 105 muestras al INS y se registró un nuevo recuperado. 
 #HuilaCreceSinCoronavirus #MeQuedoEnCasa"
2257,Presidencia Colombia,@infopresidencia,2020-05-09,"¡Prevenir el contagio es tarea de todos! La responsabilidad en el autocuidado y el cumplimiento de las recomendaciones de las autoridades de salud, es fundamental para evitar que los casos de COVID-19 sigan creciendo en el país. #PrevenciónyAcción"
2256,Presidencia Colombia,@infopresidencia,2020-05-09,"El Presidente 
@IvanDuque
 tuvo este viernes como invitados a 
@ChechyBaena
, 
@juanscabal
 y 
@UranRigoberto
, en el programa #PrevenciónyAcción, en el que destacó la resiliencia de los colombianos."
2255,Supersalud,@Supersalud,2020-05-09,"#SupersaludTeInforma | Así avanzan las adecuaciones del Hospital Federico Lleras Acosta de Ibagué, para atención de usuarios por COVID-19 #PrevenciónYAcción"
810,Nicolás García Bustos,@nicolasgarciab,2020-05-09,"La plataforma de seguimiento del #COVID19 en Cundinamarca nos reporta a esta hora 270 casos confirmados, 128 recuperados y 13 fallecidos. Detalles en: http://saga.cundinamarca.gov.co/apps/covid/Mobile.html…"
2267,Presidencia Colombia,@infopresidencia,2020-05-08,"Colombia recibió una donación de parte del Gobierno chino de 30 mil pruebas de detección, 680 mil tapabocas, gafas, guantes, trajes protectores, termómetros infrarrojos y respiradores. #PrevenciónyAcción"
812,Clara Luz Roldán González,@ClaraLuzRoldan,2020-05-08,"Hoy estaré en 
@ElPaisCali
 respondiendo todas las preguntas que han hecho los vallecaucanos frente a la situación del #Covid19 en nuestro departamento. Los espero conectados desde la 1:00p.m."
813,Gobernación del Magdalena,@MagdalenaGober,2020-05-08,"#ReporteCOVID19 
En el Magdalena confirmamos un total de 69 pacientes con #Covid_19:
CERO casos nuevos. 
57 con aislamiento en casa.
4 hospitalizados y 2 con hospitalización en UCI.
6 los fallecidos en el departamento.
15 Recuperados.
#QuedateEnCasa"
2265,Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-05-08,"#Reporte| Situación actual de #COVID19 en Antioquia: 
Total de contagiados: 464
 Nuevos casos hoy: 4
Medellín: 3
Bello: 1
Total de fallecidos: 6
Hospitalizados:9
Total de recuperados: 374
Pruebas negativas: 17.531"
2268,MinSaludCol,@MinSaludCol,2020-05-08,"""Es importante recordar que los menores de edad no deben usar bicicletas, patines, balones ni hacer uso de los juegos o atracciones de los parques, porque estos se consideran fuentes de contagio"" 
@Fruizgomez
 #PrevenciónYAcción"
2266,Presidencia Colombia,@infopresidencia,2020-05-08,"#PrevenciónyAcción | ""Hoy se adelantaron 4.387 pruebas y se han registrado 595 casos positivos. Quiero destacar que las cifras que hemos visto de algunos incrementos se deben también a búsquedas que se han hecho sobre conglomerados"" Presidente 
@IvanDuque"
2272,MinSaludCol,@MinSaludCol,2020-05-08,"Desde Villavicencio, Meta, el ministro 
@Fruizgomez
 participó en el programa #PrevenciónYAcción, en donde contó a los colombianos la situación que enfrenta el territorio y cómo estamos apoyando a sus autoridades en la atención de la emergencia por la COVID-19"
2270,MinSaludCol,@MinSaludCol,2020-05-08,"""Sobre la medida que permite la salida al aire libre de menores  de edad, entre los 6 y los 17 años, durante 30 minutos, 3 días a la semana, recordamos que deberá realizarse en compañía de adultos que no estén entre la población de riesgo"" 
@Fruizgomez
 #PrevenciónYAcción"
811,Clara Luz Roldán González,@ClaraLuzRoldan,2020-05-08,"Fin de semana de #DíaDeLaMadre, no puede convertirse en pretexto para ignorar cuarentena y propagar #Covid19. Autoridades actuarán con dureza 
@DevalPolicia
 en 50 puestos de control en el Valle. Después del lunes, solo estará permitida reactivación interna en municipios. No paseos"
2264,Presidencia Colombia,@infopresidencia,2020-05-08,"#PrevenciónyAcción | ""Los municipios que no presentan ningún caso de COVID-19 pueden también dar pasos adicionales de recuperación de vida productiva, pero los tienen que dar con protocolos y con la autorización del 
@MinInterior
"" Presidente 
@IvanDuque"
2269,MinSaludCol,@MinSaludCol,2020-05-08,"""Para realizar las salidas permitidas, los niños y sus cuidadores deben usar tapabocas, lavarse las manos antes de salir y respetar la distancia física. Al regreso a sus hogares, deberán limpiar sus zapatos y, de ser posible, tomar una ducha"" 
@Fruizgomez
 #PrevenciónYAcción"
2271,MinSaludCol,@MinSaludCol,2020-05-08,"""Hoy iniciamos la revisión del plan de contingencia de la ciudad de Villavicencio y del Meta e identificamos sus mayores dificultades. Actualmente tenemos 759 casos de COVID-19 y 6 personas fallecidas en el departamento"" ministro 
@Fruizgomez
 #PrevenciónYAcción"
2280,Gobernación del Meta,@GobMeta,2020-05-07,"Puerta a puerta 
@idermeta_
 en cabeza de su director 
@FabianGTorres
, ha entregado más de 500 ayudas alimentarias a deportistas, técnicos y entrenadores en 13 municipios del Departamento, quienes también se han visto afectados por la emergencia del #Covid_19 https://bit.ly/2W8SXJC"
2281,Presidencia Colombia,@infopresidencia,2020-05-07,"Gobierno Nacional confirma que las restricciones para que los estudiantes regresen a las aulas se mantienen hasta el 31 de mayo. #PrevenciónyAcciónGobierno confirma que las restricciones para que los estudiantes regresen a las aulas se mantienen...
Mientras se reactivan de manera gradual varios sectores de la economía nacional, en desarrollo de la contingencia por el covid-19, la Ministra de Educación, María Victoria Angulo, aseguró que las...
id.presidencia.gov.co"
