username,location,text
_EgutierrezF,,Llevo par de horas vacunada 😴 y no siento absolutamente nada. La emoción de que pronto saldremos de este virus 😍🎉🥳 #vacuna #YoMeVacuno #VacunateRD
AtacamaEconomia,,"Hoy, martes 2 de marzo, le corresponde recibir la vacuna contra el COVID-19 al personal de educación entre 32 y 35 años, personas con o sin comorbilidad de 63 años, entre otros. Revisa el Calendario de Vacunación Masiva 🗓️ en https://t.co/kpGfphJJhE
#YoMeVacuno 💪🏻 https://t.co/7exW3n07Gg"
MDSBioBio,Concepción,"[HOY] El Seremi @AlbertoMoragak y la Directora de @Senadis_Biobio , Carola Campos, visitaron la Escuela Colico Sur de Curanilahue que está siendo centro de vacunación 💉 contra el Covid-19 y que se desarrolla de forma exitosa en la comuna minera. #MDSFEnTerreno #YoMeVacuno https://t.co/lmMbneMis4"
EjeCentral,México,"#Colombia se convirtió en el primer país de #América en recibir vacunas del mecanismo #Covax, creado por la #OMS para evitar que países ricos acaparen dosis de la vacuna contra #COVID19

https://t.co/jQyJrpiOBZ"
tutrinos,new york,@HassNassar Nos llega de primero esa vacuna porque somos el pais más pobre de latinoamerica 🤣🤣🤣🤣!! El gobierno saca pecho de la miseria  en la que tiene sumida a colombia !!
Nebiros96,"Pereira, Colombia","#YoMeVacuno 🇨🇴💉Reporte de vacunación en Colombia al 1° de marzo de 2021.

Va hilo

1/ Info completa por Departamento organizada por cantidad de dosis aplicadas según último reporte https://t.co/mt5HAazy5W"
YoSoyDanteEJC,"Bogotá, D.C., Colombia","Consulta el turno de vacunación de las personas adultas mayores de 80 años que serán inmunizadas en la primera etapa del Plan Nacional de Vacunación. Ingresa a https://t.co/Zct6Hm5nDk #YoMeVacuno
#Colombia https://t.co/5RAkDOS8U3"
CarecenDC,"1460 Columbia Rd. NW, Suite C-","8.  Así que haz tu parte. ¡Vacúnese para proteger a su comunidad y volver a la vida normal!
#vacunate #thisisourshot #YomeVacuno https://t.co/VzlfhkaaJs"
mackitacl,"Santiago, Chile","Es tan fácil fijarse que edad tienes y cuándo te toca vacunarte... Pero parece que la gente siempre trata de hacerse el ""vivo"" y ver si los vacunan antes 😑
#Vacuna #Covid_19 #VacunasCOVID19 #YoMeVacuno"
momento24co,Bogotá - Colombia,"#Vacuna #COVID19 | Así será la distribución de las dosis del mecanismo Covax en el territorio nacional
https://t.co/13J1q1EzIp"
MOPBiobio,Región del Biobío,"#PlanDeVacunaciónCOVID19 | En la localidad de #Dichato, comuna de Tomé sigue el histórico proceso de vacunación.
Se han dispuesto, además del Cesfam, otros 2 puntos de vacunación: En el gimnasio de Dichato y Muelle de Coliumo. 
#YoMeVacuno 
@gorebiobio @PatricioKuhn https://t.co/L2cIfGhHxu"
Senadis_Biobio,"Concepción, Chile",Directora @Carolac08390702 junto a Seremi de Desarrollo Social y familia @AlbertoMoragak continuan apoyando en el proceso de vacunacion en Escuela Colico Sur @munichue  #YoMeVacuno https://t.co/tQWbKbzA2m
MuniNunoa,"Ñuñoa, Chile","Atención vecinos, por rotura de una matriz de agua aledaña al sector, el Estadio Nacional pausará su vacunación en automóviles ⚠
Los otros cinco puntos habilitados en nuestra comuna siguen funcionando sin inconvenientes y hasta las 16:00 horas.
#YoMeVacuno ✌🏽 https://t.co/bUiVMpCaoM"
Proclama,"Santander de Quilichao, Cauca","En Colombia, la seguridad de las vacunas es y será siempre la máxima prioridad. @AsmetSalud 💉😷 https://t.co/AT6S9fxKJR"
ma9996549770,,"@FLMIRONES El de la calavera ya están, verdad? 😁 #YoNoMeVacuno"
JuanCarci1967,,"Eeeeeyy petroñeros están muy calladitos,Colombia primer país en Latinoamérica tercero en el mundo, en recibir la vacuna del covid, através e covax, como la ven 😜😜"
apsptomontt,"Puerto Montt, Chile","Limpia tus manos con agua y jabón
Tener las manos limpias reduce la propagación de enfermedades como COVID-19
​🏡#QuedateEnCasa 🦠#CoronaVirus 💉#YoMeVacuno
🏥@seremisalud10 @SSDelReloncavi @opsomschile
🏛@munipuertomontt #PuertoMonttTeCuida https://t.co/W8Z4HgmMnN"
vanguardiacom,Bucaramanga,La mujer de 33 años recibió la vacuna de Sinovac y a los 10 minutos empezó a presentar una reacción adversa. Conozca los detalles que se saben de este caso 🚑 https://t.co/PepQ5WhEiF
Anndrea_CamposV,,"En Villa Alemana, segundo día esperando por la vacuna Pfizer, que está destinada a los docentes y asistentes de la educación. Ayer esperando toda la jornada y hoy otra vez no han llegado.
Una burla. Super mal la logística de distribución.😤
#VacunasCOVID19
#YoMeVacuno
#Pfizer https://t.co/2L9MzWS2CF"
AlcaldiaGiron,Girón - Santander,"#YoMeVacuno |Desde la Secretaría de Salud los invitamos a ingresar a la página https://t.co/pvvdpsuZ2R del gobierno nacional para conocer los criterios de priorización, el Plan Nacional de Vacunación y consultar está priorizado en la primera etapa de vacunación contra el COVID-19 https://t.co/iCiQs9nkj8"
FAOChile,"Santiago, Chile","En la vida tod@s queremos andar como tuna!!

Para evitar 😷 el contagio por COVID-19:

🔴 Respeta las medidas de higiene recomendadas
🔴 Permanece atent@ a las informaciones del 
        @ministeriosalud  
🔴 Vacúnate  #YoMeVacuno 

🗓️Calendario: https://t.co/h7oVvjB9DM https://t.co/2nHybzGgPq"
HSanta_Isabel,"Lebu, Chile","🏥En la tercera semana de inoculación de los funcionarios de la educación, el equipo de salud del @HSanta_Isabel,  continúa con este proceso que se lleva acabo en el gimnasio municipal de la comuna.
#YoMeVacuno https://t.co/VgkOe90HvJ"
srtalee,"SCL, Chile",Hace 1 año el COVID-19 llegaba a Chile. 1 año después la ciencia permite que hoy me vacune y ojalá pronto todos lo hagamos 💕 #YoMeVacuno #Nurse https://t.co/7kqS75k0HN
LazaroArmand0,Cuba,"@Lazaro_Lester @aguacate_cubano @frnssca1 @AlexSagitars Uich, sí. Mira a Colombia que bien le va. África pa que te cuento. Tranquilo que gente hay. La oms y su sueño de vacuna gratuita se derrumbó cuando Trump sacó a usa de dicha organización."
SaludAysen,"Gral. Parra 551, Coyhaique","Durante en la jornada de esta mañana en el Gimnasio Regional de Coyhaique, adultos mayores sobre 63 años y trabajadores de la educación mayores de 32 años recibieron las primeras dosis de la vacuna contra el COVID-19. #YoMeVacuno https://t.co/37WnQ2rrTk"
maria_grapus50,,@FLMIRONES Que pongan lo que quieran   #YoNoMeVacuno
UVRioPamplonita,,"Al primer síntoma, contacta a las autoridades de salud y a tu EPS para seguir el tratamiento adecuado. La atención temprana del Covid-19 puede salvar tu vida. La vacuna contra el virus eres tú somos todos. #SoñarElMañana

@SomosSacyr @ANI_Colombia @GoberNorte https://t.co/UujYUxmhya"
JANDR3S__,,"Porcentaje de población que ha recibido al menos una dosis de vacuna contra el Covid-19.
—Datos hasta el 01/03/2021

Chile: 18 %
Brasil: 3,1 %
Costa Rica: 2 %
Argentina: 1,7 %
México: 1,5 %
Perú: 0,8 %
Colombia 0,3 %
Ecuador: 0,2 %
Rep Dominicana: 0,2 %

Fuente: Our World In Data"
Gob_Itata,"Quirihue, Región de Ñuble, Chile","Revisa la actualización del Calendario de Vacunación contra el COVID-19, que va desde el 1 al 5 de marzo 🗓️ Encuentra tu centro de vacunación más cercano, grupos objetivos y mucho más en 📲 https://t.co/UlPrJjNQNy
#YoMeVacuno https://t.co/8FV4ED84WM"
PoliciAmazonas,"Leticia, Colombia","Juntos podemos evitar la propagación del #COVID19. #YoMeVacuno para protegerte, para protegerme y para proteger a mi familia. #PrevenciónYAcción https://t.co/QrxPjpo7DK"
HIUSJ_Bogota,"Bogotá, Colombia","Así es el proceso de agendamiento de vacunación liderado por el @MinSaludCol 

#YoMeVacuno

https://t.co/j8yePo3bpG"
PolaUlloa,Ecuador,En Colombia no están pendientes de lo que dicta la FDA. Ayer llegó un importante cargamento de la vacuna #COVAX
Sidiani21,,@MissGlock1981 Espero q te recuperes pronto. #YoNoMeVacuno
asofarmacovig,Colombia,La pérdida de las inyecciones de la vacuna COVID-19 en Colombia crea tensiones y nuestra presidenta Angela Caro afirma que se “generó una alarma innecesaria”. Lea todo aquí: https://t.co/FIq0xEiTsH
Guatevision_tv,Guatemala,Recientemente la OPS indicó que a corto plazo las dosis disponibles siguen siendo limitadas. https://t.co/ZKTnIr119q
prensa_libre,Guatemala,Recientemente la OPS indicó que a corto plazo las dosis disponibles siguen siendo limitadas. https://t.co/dC1fKOqKDd
Onisabel,Con Ón! pasa a la acciÓn!,"Hoy han puesto la primera dosis de la vacuna Ptizer a mi madre, 81 años y está estupenda.
#COVID19 #vacuna #inmunidad #YoMeVacuno #Ptizer #feliz https://t.co/AtJ7S7Fu5y"
AzpirozViera,"Montevideo, Uruguay","Gracias a todos, a los unos y a los otros!
Gracias Andrea!
#YoMeVacuno https://t.co/EM12tfxPRV"
SSaludBoyaca,Tunja - Boyacá,"#SegurasYEfectivas De vacunada a vacunadora, es la experiencia de Emilse Pinzón, una auxiliar de Enfermería de @HRSogamoso quien invita a dar otro paso más para terminar con esta pandemia.

#YoMeVacuno https://t.co/kE1pVZnrol"
guaranda_suc,"Guaranda, Sucre","GUARANDA SE PREPARA PARA LA VACUNACIÓN CONTRA COVID-19.

#SíLePongoElBrazo|Te invitamos a conocer las etapas para la vacunación contra el Covid-19 establecidas por el Ministerio de Salud y quiénes serán inmunizados en cada una de ellas.
#YoMeVacuno #alcaldiadeguaranda https://t.co/aykWLmTPiq"
IntendenciaRM,"Santiago, Chile","Revisa a continuación 👇  el calendario de vacunación masiva contra el #COVID_19 para este martes 2 de marzo de marzo en la RM y el país.

👁‍🗨 Infórmate en https://t.co/BmWuInkZr7 y #CuidémonosEntreTodos diciendo #YoMeVacuno ✌️ https://t.co/gXzut8v8bY"
SotoZerene,"Concepción, Chile",Hoy nuevamente acompañando esta tremenda labor que realizan nuestros funcionarios de la salud. En San José de Colico de nuestra #ProvinciaDeArauco #YoMeVacuno @PatricioKuhn ✌🏼✌🏼 #VamosBiobío https://t.co/fFliy5TuT7
Lafmneiva,Neiva-Huila,"Van 149.133 dosis aplicadas de la vacuna contra el coronavirus en Colombia
 https://t.co/AtwJqcvB56"
secmineria8va,"Concepción, Chile",Hoy nuevamente SEREMI @SotoZerene acompañando esta tremenda labor que realizan nuestros funcionarios de la salud. En San José de Colico de nuestra #ProvinciaDeArauco #YoMeVacuno @PatricioKuhn ✌🏼✌🏼 https://t.co/geheCTYrRK
BartolomePujals,Dominican Republic,"Llena de esperanza ver el entusiasmo ciudadano por vacunarse. Esto refleja el interés de la gente en cuidarse y cuidar a otros. Son más lo que dicen: #YoMeVacuno 
Centro de vacunación de la PUCMM Santo Domingo se encuentra a su máxima capacidad este martes https://t.co/G3f990p9xo"
sweet_miracle21,"Miraflores, Peru",@rorejuela https://t.co/MNv1h6cFVl Colombia
bbb__AAAA,,Pues ya estaría la primera dosis de la vacuna💪🏼😍🥰💉 #YoMeVacuno
AaguirreAlcalde,Cerrillos,"Buen día vecinos y vecinas, les compartimos la información de Vacunación contra el Covid19 EXCLUSIVO para personal de educación, trasplantados órganos sólidos, dializados, con cáncer en tratamiento o enfermedades autoinmunes.

#YoMeVacuno #ServicioDeSalud #CerrillosCambioPorTi https://t.co/nqEXOAuXbb"
Martirios19,"Alicante, España",Actualizando mi sistema informático #YoMeVacuno https://t.co/NG0C113GvS
celebresfrases4,Colombia-Nariño-Pasto.,"¿La esperanza entonces, es algo que se pierde o se gana?
Célebres, los leo.

#esperanza #amor  #paz #vida #love #hope #biblia #venezuela #familia #frases  #quedateencasa #motivacion #felicidad  #colombia #VacunaEsperanzaYVida #NiUnaMenos #JorgeOnate #BuenMiercoles #vacuna https://t.co/hIyCMZqgzJ"
matutripa,City Bell,"Dejen vacunas para los que si quieran hacerlo,no metan palos en las ruedas o las quieren para dejarlas vencer??#YoMeVacuno"
cprecc,,Conozco a un profe que se puso ayer la vacuna y hoy está FATAL! #YoMeVacuno #NoSePodíaSaber #UnPasitoMás
sercoteciquique,"Bulnes 439, Iquique, Chile.","💉 #YoMeVacuno✌| Continúa el plan de inmunización contra el #Covid-19🦠 en todos los puntos de vacunación de la comuna de #PozoAlmonte, en esa localidad en el Gimnasio techado. 

📍#LaTirana en la Escuela Básica. 

📍#LaHuayca en la Posta de Salud Rural. https://t.co/GjMHgRwZvo"
mackitacl,"Santiago, Chile","Estoy acompañando a mi mamá a ponerse la primera dosis de la vacuna, y es increíble la cantidad de personas que trae a los abuelitos el día que no les corresponde 😑
#YoMeVacuno"
ElCaribeRD,Santo Domingo. Rep. Dom.,"La nación suramericana espera recibir en este año 20 millones de dosis a través de este mecanismo

#Colombia #Salud #Pandemia #Covax #Coronavirus #Vacuna

https://t.co/YcNRvQeOGZ"
AdamSmithFree,"Los Angeles, CA","@mauroville Lograr inmunidad de rebaño en Colombia tal vez sea posible, ¿pero a nivel mundial? Seguramente ya para el 2022, habrá que ponerse un refuerzo, con la vacuna de la influenza. El virus seguirá ahí, lo importante es que las personas no fallezcan más por contraerlo. https://t.co/cf4K6Fww7p"
SportDoctorJLC,New York City,Todas las vacunas previenen hospitalización y muertes al 💯 % por favor ponerse la que se tenga disponible y mas cerca en su momento #VacunaCOVID19 #YoMeVacuno #VaccinationCovid #VaccinesWork get vaccinated https://t.co/YkLimrKvhS
eduregueira,"Montevideo, Uruguay","Tengamos confianza.
Confíen en las vacunas qué hay y que vendrán. 
Confíen en nuestras científicas y científicos que están asesorando.
No subestimemos esta historia.
#YoMeVacuno https://t.co/iyQ3Va3vbE"
0pinandoand0,,020321 Llevan a UCI a enfermera que recibió vacuna contra COVID-19 https://t.co/wrzG7y2jd7
JLUriarteC,,"Mañana el proceso de vacunación cumple 1 mes y nuestro país es destacado mundialmente por los logros conseguidos. Gran estrategia del @GobiernodeChile y pdte @sebastianpinera en el combate de la pandemia! #YoMeVacuno 
👇 Comparto nota de The @guardian  https://t.co/6IU0WSokLe"
valentinac31,,"Asi se esta poniendo la vacuna en Rancagua. La gente esperando a todo el sol con más de 20° de calor, en el único momento que estan bajo techo es para inyectarles que los llaman al bagon y para esperar el alta a todo el sol @munirancagua @alcaldesoto #YoMeVacuno https://t.co/GdfiL2caAM"
ANDRO1711,Ulan Bator,Colombia.- Llevan a UCI a enfermera que recibió vacuna contra COVID-19 https://t.co/LK66PnQkcM a través de @Pulzo
sanidadgob,"Madrid, España","🔴Nuestro país recibirá 5.666.667 dosis 💉 en el tercer trimestre y 11.333.333 💉dosis de #VacunasCOVID19 en el cuarto trimestre de 2021

#YoMeVacuno https://t.co/GGLstmLDHp"
sanidadgob,"Madrid, España","📰 España contará con 17 millones adicionales de #VacunasCOVID19 💉 de #Moderna a partir del segundo semestre del año

➕ℹ️👉 https://t.co/GW18dqchA1

#YoMeVacuno https://t.co/ypZKSqvA1d"
_13820,,"#YoMeVacuno 
En el comunicado, se expresa que la campaña de vacunación se ha planificado “con rigurosidad científica luego de evaluar la eficacia y la seguridad de las vacunas disponibles”. 
https://t.co/bza3DhjZ5S"
_13820,,"#YoMeVacuno 
La Academia Nacional de Medicina exhorta a recibir la vacunación contra el COVID-19 necesaria para proteger a la población del contagio, reducir la severidad de la enfermedad y enlentecer el progreso de la pandemia
https://t.co/bza3DhjZ5S https://t.co/KQvljDjziE"
Saludtarapaca,"Aníbal Pinto 815, Iquique",#CuidemonosEntreTodos Acá les entregamos el calendario de vacunación de esta semana para la región de Tarapacá. Mantenga los resguardos contra el #COVID19  siempre para que se cuide usted y los demás por eso #YoMeVacuno https://t.co/uAb9nTs1af
mjositagonzalez,Chile,"@MeVacuno pregunta una persona con enfermedad autoinmune y con tratamiento no biológico se puede vacunar? En el letrero del calendario solo dice ""tratamiento biológico y pequeñas moléculas"" #YoMeVacuno"
GobernacionValp,"Valparaíso, Chile","📢Gobernador @gledantec y Seremi @SaludSsrv @georghubner1977 llegaron hasta #Sausalito para conversar con vecinos de #ViñaDelMar y supervisar el correcto funcionamiento y distribución de #vacunas 👌

#YoMeVacuno ✌️

@IntendenciaV @voceriavalpo @vinadelmar https://t.co/o5Q5tnXhvQ"
MTTLosRios,Arauco #842 - Valdivia,"🗓En el Estadio Félix Gallardo, continúa el proceso de vacunación masiva contra Covid-19. La Seremi @VillenasMarcela visitó el recinto donde corroboró el correcto procedimiento de inoculación a personas según calendario @ministeriosalud https://t.co/UVdtexDqyb 
#YoMeVacuno✌️ https://t.co/iFvIVeVGvo"
pipevildoso,Santiago de Chile,"@Danytrixx Ahora si pos, falta el hashtag #YoMeVacuno"
romassoud,,"el 80% de los melipillanos que están en edades de vacunación según calendario, ya se encuentran inoculados.
#YoMeVacuno"
AmChamCol,"Bogotá, Colombia","1. El Gobierno explicó como repartirá las 117.000 dosis de la vacuna de Pfizer, el plan consiste en distribuirla nacionalmente asignando un mayor número de dosis a lugares como Bogotá (39.918), Antioquia (15.060) y Barranquilla (7.950)

https://t.co/mvO3vEzDVw vía @Portafolioco"
rainbow_witch_,Westview ,Todo listo para ir a buscar las vacunas #VacunatorioVip #YoNoMeVacuno #VacunasVIP https://t.co/m3zOvQx2uo
MuniSJdeMaipo,"San José de Maipo, Chile",TEN PRESENTE || El calendario de vacunación que dispuso nuestro equipo de salud de @cormusjm para hoy 2 de marzo. ¡Te esperamos! #yomevacuno https://t.co/0bS1DS0nF0
NODOcl,Chile,"Apoyamos a @SENAMA en su respuesta a la emergencia. El Fono Mayor (800-400-035) está disponible para entregar orientación sobre #YoMeVacuno ☎️

Más detalles ➡️ https://t.co/pXG9PHhvLG https://t.co/ZEJkvU3bqY"
paeguiguren,,"Chile 🇨🇱 alcanza a Bahrain 🇧🇭 y se transforma en el 4to país del mundo que más personas ha vacunado, tras Israel 🇮🇱, Emiratos Árabes 🇦🇪 y Reino Unido 🇬🇧.

#YoMeVacuno @MeVacuno https://t.co/FYQ0wjfhfG"
LuchoGaiero,,Vamos que vamos! De la vacunación de cada uno depende la salud (y el trabajo) de muchos de nuestros compatriotas. Vamos arriba! Confiemos! #YoMeVacuno #UruguayNomá https://t.co/BBcFOZnFYk
