username,location,text
koperkevin,,"@ColMedSantiago La pandemia ya fue ..por definicion...
Lo q no terminara jamas es el virus..
Biologicamente es imposible erradicarlo...
No mas #dictadurasanitaria 
#yonomevacuno 
#event201
#renunciapiñera"
SSMNorte,,"#TuSaludNuestroNorte. Esta semana comenzó la 2° administración de la vacuna #COVID19. Si resides en @MuniConchali puedes revisar los locales y horarios.

Los grupos objetivos de la campaña #YoMeVacuno ✌️ aquí ➡️ https://t.co/5rsoY2qKjI https://t.co/XLH1LlZEif"
CogitoE58112915,,"Nos vacunamos y punto, casi sin tener información poníamos el brazo. 
Confío en la medicina, confío en los científicos y los médicos. 

#YoMeVacuno"
CPTLNCHILE,"Santiago, Chile","""Aún estamos en el inicio de la vacunación y, hasta que la vacuna no logre la hazaña que esperamos, no podemos relajarnos en las medidas preventivas..."".

Te invitamos a leer esta reflexión sobre las #VacunasCOVID19: https://t.co/uYuCzUilCL

#mensajescristianos
#YoMeVacuno"
EstelaF68436226,"Maldonado, Uruguay",Muy buenos días mi flia tuitera Buena jornada para todos.. Siempre en positivo y buena vibra #YoMeVacuno #YoApoyoAEsteGobierno. A cuidarse 🙏❤️❤️❤️❤️ https://t.co/uhXI7hNtKU
cerosetenta,Bogotá-Colombia,"#ESTRENO

En primera línea han estado los profesionales de la salud desde que el virus entró a Colombia. Ahora también en primera línea esperan y reciben la vacuna. 👩‍⚕️ https://t.co/XRFU34rIUZ"
CogitoE58112915,,"#YoMeVacuno 
Esto no es una campaña política, esto no es una pulseada, acá está en juego la salud de todos. Quienes me conocen saben que me sobran los motivos y no voy a dejar librado al azar los temas de salud. Nunca cuestionamos las vacunas obligatorias (+)

YO ME VACUNO!!"
CriticaSubjetiv,Madrid,"@sanidadgob De acuerdo con su propio Ministerio, estas vacunas solo deberían ser administradas bajo receta médica. 
https://t.co/ykVlqYYXjJ
Su #YoMeVacuno en la práctica es #YoMeAutomedico basándome en propaganda sin criterio médico. Dejen de desinformar y jugar con la salud de las personas https://t.co/GLl8Bb3HcB"
DamianAldeta,🇺🇾MENDA🇺🇾LERENDA🇺🇾,"AHORA - 2439 voto con 95% de #yonomevacuno
Arriba Uruguay!

#pLandemia #PCRgate https://t.co/mnKKxwb9nB https://t.co/3mSmEbnQ1P"
carolindapeters,,Yo aquí esperando mi turno para vacunarme #YoMeVacuno #enfermoscronicos https://t.co/qwtggjantW
Nini55720266,,@MAguilarHurtado @PGN_COL @CGR_Colombia @Supersalud @DefensoriaCol Buenos días Doctores. Asi como muchos compañeros Soy profesionalde la salud de primera línea en floridablanca priorizada desde el mes pasado en fase 1 y nadie nos da información acerca de cuando nos van a administrar nuestra vacuna. X favor ayudenos
barner_,Chile,"Estas son las enfermedades crónicas y/o comorbilidades que partirían campaña de vacunación masiva próxima semana, por orden de edad de los 59 a 46 años 
#YoMeVacuno https://t.co/6w2aRojIUx"
TurboLover1984,Vila-real,"Bill Gates, hazme tuyo. #YoMeVacuno https://t.co/qxzpF7f0Di"
Vicmunro,Bogota,"Inicia el proceso para el despacho desde la planta de Sinovac para las dosis que arribaran entre el 6 y 7 de marzo al país 

#YoMeVacuno https://t.co/cIs16Akw8Q"
JohnRobkes,,Colombianos ya salió hablar el analfabetos del ministerio de salud para dar luz verde para que los ricos compren vacuna yvendan en colombia el mitómano de duque y su incapaz de matasanos que tiene no van a cumplir con el veneno que quieren que te pongas no es raro que levanten td
soylaledesma,"Málaga, España",@Lunillaaa Enhorabuena amiga!!!! Cuánto me alegro por ti!!!! #yomevacuno #tutevacunas #salvandovidas
crovalen,Bogotá,la presidencia y el centro democrático debemos unirnos para entregar a Colombia la vacuna
NurMarMol,"Valencia, Spain","Puesta segunda dosis. Nuria versión 2.0 actualizada. Bill Gates, soy tuya. #YoMeVacuno"
pulsop_103_3fm,Bogotá - Colombia,"Mientras cuba prueba 4 vacunas contra el covid...Colombia está en fase de ""prueba de la vacuna llamada reforma tributaria"" ya la está presentando en comités de corrupción de los partidos políticos amigos del gobierno ...y al que no se deje vacunar le aplican un ""falso positivo"""
laia_y_soco,,"Antivirus activado ✅✌🏼
#YoMeVacuno 😌 https://t.co/UKjc5Z2cqZ"
icheinTurkoMalo,Extranjero en tierra propia,@primocaolan gracias #YoNoMeVacuno
AntofagastaMuni,"Antofagasta, Chile","⚠️Atención vecin@s❗️Continúa el proceso de vacunación para adultos mayores, segundas dosis y trabajadores de Educación #Antofagasta #YoMeVacuno https://t.co/lYms68zX93"
valeriagiovanon,Salto.Uruguay,"Buenas Salto!! Hermosa mañanita de lluvia  y en Quinto Elemento Radio 📻💪😷
#YoMeVacuno"
apsptomontt,"Puerto Montt, Chile","Municipio de Puerto Montt entrega 5 móviles nuevos a la Red de Salud Primaria
🌎https://t.co/MSHfs3duaR
​🏡#QuedateEnCasa 🦠#CoronaVirus 💉#YoMeVacuno
🏥@seremisalud10 @SSDelReloncavi 
🏛@munipuertomontt #PuertoMonttTeCuida https://t.co/y95ek2u1bx"
PeraMayor,,"Pues ya estaría. Un pequeño primer pinchazo para un hombre, un gran pinchazo para la Humanidad.

#YoMeVacuno"
JuanCarci1967,,"@C_CaballeroR Colombia primer país en Latinoamérica,en tener la vacuna con el mecanismo  covax,y tercero en el mundo.🤔🤔🤔🤔😜😜😜"
CruzRojaCeuta,Ceuta,"La vacuna contra la COVID19 es voluntaria y gratuíta, quién tiene que vacunarse??? Por mí, por tí, yo me vacuno #VacunaCOVID19#VacunasConGarantías#CruzRojaResponde #yomevacuno https://t.co/OPkA7wJkbs"
mariajo_nh,Valencia,Me han llamado del centro de salud para decirme que mañana me vacunan!!!! Me he emocionado #YoMeVacuno
rousymariav,,@henry0408 La señora fue remitida a la UCI. Para los que piden que la vacuna sea aplicada en Colombia en carpas y parqueaderos: acá no se puede hacer esooooo. Puede haber efectos adversos que requieren atención médica urgente.
COFMadrid,Madrid,"Alumnos de Prácticas Tuteladas de Alcalá de Henares vacunados!! 💪🏻💉🥼

#juntosSUMAMOS #Yomevacuno #saludcofm https://t.co/Gf5JNqWFzI"
SaVanesCa,Estamos Undidos ,"Definitivamente para ser petroñero se debe ser extremadamente ignorante, resentido y pendejo

https://t.co/wDc8bI1APx https://t.co/6vnKAUslj0"
PNFC_CGCOF,"Madrid, España","¿Por qué disponemos de vacunas frente a la #COVID19 en un periodo de tiempo tan corto?

Te lo explicamos en una sencilla infografía
#VacunasConGarantías #YoMeVacuno #FarmaciayVacunas
[Enlace PDF] 👇👇👇
https://t.co/l9trnwzPR2 https://t.co/uqraq5Z3Lu"
Paula35Af,,📣👀Conoce la gestión del Gobierno y los hitos más importantes en 📲 https://t.co/rHRENgnY8F  #YoMeVacuno 💪🏼🇨🇱 https://t.co/Vm7TwDRFWM
sebazt1,Santiago Chile ,Calendario de vacunación para la semana del Lunes 08 al 14 de Marzo #YoMeVacuno https://t.co/x2eSCYWEJh
FranciscoGrao,CATRAL,Un fármaceutico con la primera dosis puesta. !! Ánimo compañer@s!! 💉❤️  #YoMeVacuno https://t.co/jO0Ug5IsjP
paulmisionero,Albacete,Os saluda el capellán del hospital. #acogida #hospital #yomevacuno💉💉 #vocacion #cura #amor #misericordia #primavera https://t.co/hAETSz2doI
kris_jje,Santa Cruz de Tenerife,"Ea, primera dosis puesta. 🤗 #YoMeVacuno"
COFCEUTA,"Ceuta, España","🗞El Faro de Ceuta se hace eco de la campaña ""Yo me vacuno, por mí y por todos"" de @Farmaceuticos_ 💉

#farmaciascaballas #TuFarmacéuticoInforma #Yomevacuno https://t.co/mYcY8SYGeW"
cruzblancaragon,Aragón,"Por #ResponsabildiadSocial, por #compromiso y porque con este pequeño gesto podemos #SalvarVidas y mejorar la situación actual. 👉 #YoMeVacuno.

#PorTodos, #SéResponsable. https://t.co/fZb0gNd3V0"
fabi_alvarez,"Montevideo, Uruguay ","Ya estamos a jueves. Me vacuné un lunes. Me siento genial. Y eso que no tengo la salud más robusta del mundo aunque estoy en tratamiento para mis condiciones preexistentes. 
#YoMeVacuno
#NosVacunamosPorTodxs"
Men_Derrumbando,España,"La bakuna del ganado humano , todo muy  ""voluntario"" sino, no podreis vivir.
Pues por mi parte ya lo tengo decidido.
#YoNoMeVacuno 
Me quitarán todo, todo lo material, pero jamás mis Principios, mi Fe.
Joderos Marranos, Sarracenos. https://t.co/EnXJJ3qCMg"
Paula9957,,Un pasito más cerca 👩🏽‍⚕️ 2/2 💉 #YoMeVacuno https://t.co/uSRh1vTrPD
BeaGarciaAbanad,,2a dosis ahora sí 🖕 que te den puto Covid #YoMeVacuno @Mutua_Terrassa  gracias a l@s compañer@s que nos cuidan. https://t.co/v6TT3hKMgz
DEBB1D,Spain,@MatteoAguirre15 ahora dirán que no son las vacunas que se están metiendo como cobayas ...nos van a envenenar y hacer un mundo sostenible con pleno empleo. caza sostenible diría yo ... que harta estoy #YoNoMeVacuno
LaboralBonos,Chile,"A un año de la llegada del Coronavirus a Chile, hemos recibido cerca de 8 millones de vacunas, asegurando la vacunación de toda la población crítica del país en el primer trimestre del 2021. ¡Seguiremos trabajando con más fuerza! 💪🏼💉 #YoMeVacuno https://t.co/iGKUYXRb4p"
pitu_albarellos,Exiliado en Logroño. ,"Ya han pasado 24h 💉 y voy abrir hilo con los efectos secundarios:
-Mínimo dolor en el brazo vacunado.

Cierro hilo.
#AstraZeneca #LasVacunasSonSeguras 
#YoMeVacuno 
(@fedefedeson @Miss_Salmonella @meteosojuela)"
sanidadgob,"Madrid, España","‼️ ARNm, proteínas, adenovirus... ¿Cómo actúa y en qué se diferencia cada tipo de vacuna?

🔸Las vacunas hacen que el sistema inmunológico de una persona pueda reconocer y defenderse contra una determinada enfermedad

#YoMeVacuno 

https://t.co/DW9dyGmEud"
Elenagregaria,EL CALAFATE,"@MATIASREINOSO6 @norita3329 @NidiaArguello2 @federico2771 @miguelrieramig1 @aguiltarosa @RamiroLozaLoza4 @galarza_yaneth @gabriela_de_la_ @clau_eddy2206 @blancai2906 @RomeroIcha 
¡FELIZ JUEVES!PAZ,AMOR,ALEGRÍA,MIRANDO SIEMPRE A DIOS,
#yomecuidoyotecuido #YoMeVacuno #FelizJueves https://t.co/QB19HHHfZx"
COFMadrid,Madrid,"➡️ @farmaciastrebol agradece al @COFMadrid y a otras instituciones la posibilidad de realizar #testcovidenfarmacias en los #PremiosPymes de @larazon_es, y piden que se cuente con los farmacéuticos para vacunar y acabar con esta pandemia.

#yomevacuno #juntosSumamos https://t.co/KZr68xTB4o"
Farmasturias,Asturias,"Desde @Farmaceuticos_  resuelven todas las dudas sobre la vacuna contra la #COVID19 de AstraZeneca.

#YoMeVacuno 
#TuFarmacéuticoInforma https://t.co/mH064T192X"
ostomizadostfe,"Santa Cruz de Tenerife, España",🚨 🚨 🚨 Necesitamos que @SanidadGobCan nos priorice en la vacunación a los pacientes más vulnerables #laVacunaPaCuando #YoMeVacuno #yomevacunoscs 🚨 🚨 🚨
CRE_Villalba,"C/ Alejandro Gamella, 2. 28400","[#Salud ❤️] ¿Por qué es importante vacunarse de la COVID-19 💉? ¿Es eficaz? Resolvemos todas tus dudas sobre la vacuna en esta infografía.

#YoMeVacuno ¿y tú? https://t.co/pvVTO9nQLy"
Sev_Socialistas,"Sevilla, España","Buenas noticias!
#YoMeVacuno
https://t.co/k9ECjjPdBS"
LaboralBonos,Chile,"MintrabChile: ⚠️ATENCIÓN⚠️ ¿Cómo hemos enfrentado la pandemia y cuáles han sido los principales hitos del plan de Gobierno🤔?  A un año de la llegada del Coronavirus a Chile, te invitamos a revisar los detalles en https://t.co/qf4sK7S1lg #YoMeVacuno 💉👍🏻 https://t.co/IQTVjQbbkT"
csbenitadeavila,"Madrid, Comunidad de Madrid","Seguimos llamando para #vacunar de #COVID19 por edad🧓 en @csbenitadeavila
➡️ Cada día nos mandan 8️⃣4️⃣ vacunas 💉
➡️ Hoy empiezan a venir los nacidos en 1️⃣9️⃣3️⃣6️⃣ 
#YoMeVacuno #Enfermeras #VacunasCOVID19 #AtenciónPrimaria https://t.co/1UiLKQVj1X"
AroaGomezC," Sevilla, España",La sensación de tener claro de estar donde quieres estar #YoMeVacuno @SADUSoficial 🦠💉
We_T_Resistance,,"“Si te vacunas, tendrás más sexo”

se superan día a día, 

#SLR #COVID19 #Plandemia #YoNoMeVacuno https://t.co/zAqJrNSear"
Simone54183407,,"@CeDemocratico @WHO @MinSaludCol @Fruizgomez @IvanDuque No desinformen. 
La @WHO reconoció a Colombia como referente mundial en vacunación. Un record que habíamos tenido durante muchos años atrás. 
La gestión de Duque con esta vacuna, al parecer, va a quitarnos dicho record. 🤦‍♂️"
Alejo_Mon21,Lejos del Comunismo,"@MirandaBogota En serio esta gente se pasa. Le ponen todos los ""palos a la rueda"" para que esa vacuna no llegue o no sea gratuita y ahora celebra. Eso es ser oposición en Colombia, hacer lo posible porque al Gobierno y al país, le vaya mal."
ForenseF,,"#SinCienciaNoHayFuturo 🔬
#YoMeVacuno 💉... Cuando me toque... 😊 https://t.co/x0Pc8c9nNo"
JoseTorga,"Mataró, España","Pues si, hoy me vacuno...
a ver que tal va el post-vacuna 😅🤞🏻
#YoMeVacuno 💉🦠"
cacereswilson,"Barranquilla, Colombia.",Investigan posible reacción adversa de enfermera vacunada https://t.co/l11dxIZYpC
RTinib,,"Si pagaran por vacunarse estarían todos los conspiranoicos pasándose sus fake news por la raja e irían pero como ""sólo"" les ofrecen no enfermarse ni enfermar a nadie que pueda morir entonces pa qué. Gente de mierda... 

#YoMeVacuno #Vacunas #Chile #VacunasCOVID19"
elpaiscali,"Cali, Colombia",Investigan caso de enfermera que convulsionó después de recibir vacuna contra el covid-19 https://t.co/dW7vKiLrkH
Javibqbr,,@expuca @salcedoibiza Tendrían que desaparecer todas. Ya nos han robado para pagarlas a las farmacéuticas. Falta que quieran que nos las inyectemos para deshacerse de nosotros.  #YoNoMeVacuno #Plandemia
Gaboss55,Colombia,La embajada Rusa en Colombia desde el mes de agosto ofreció al gobierno Colombiano la Vacuna que ellos producen ni siquiera tuvieron la gentileza de responderles. Hoy esa vacuna se va producir en Cuba  y la efectividad es de más del 93%
nuez_martha,,Revisan lote de vacuna que fue aplicada a enfermera que está en UCI https://t.co/DcyjZQw1vv
darp841,Colombia,Enfermera colombiana está en UCI tras recibir la vacuna china Sinovac https://t.co/lRVj4BDqoV
manyaamuerte,Uruguay- Salinas,"Buen hilo👏👏👏👏
#YoMeVacuno https://t.co/awvx99BI5T"
mavirodVictoria,"Montevideo, Uruguay",@DrDanielSalinas A seguir así #yomevacuno
elviejolabolsa,"Ciudad de Kuala Lumpur, Kuala ","Vengo del vacunatorio clandestino, no entendí xq calientan con encendedor la vacuna pero ya cumplí #YoMeVacuno"
lapalabraargent,Argentina,"@cristianritondo @SuricataMancebo ESAS VACUNAS SON EXPERIMENTALES NO TIENEN UN AÑO EN INDIVIDUOS, DENTRO DE UNOS MESES, CUANDO VEAN QUE NO INMUNIZAN TODOS LOS POLÍTICOS SERÁN RESPONSABLES POR LA SALUD DE LOS ARGENTINOS
ESTÁN LOS @medicosporlave2 ARG PARA ASESORARLOS!
#YoNoMeVacuno"
MCamilaMolinaAr,"Manizales, Colombia","Mi resaca de pinchazo #Pfizer se basó principalmente en dolor de cabeza y dolor en el brazo que solo duró dos días. 
Pero siempre será mejor que la propia enfermedad COVID-19.

#YoMeVacuno por mí salud y por la de todos 💉"
mlandinez0306,,@IvanDuque @ministeriosalud @elespectador @ELTIEMPO  por que en Colombia compraron una vacuna que tiene 50.38% de efectividad? Que tristeza! La vacuna Sinovac? En serio?
nellya53,,"Mientras los Médicos en Argentina 
MÉDICOS POR LA VERDAD 
ANUNCIAN LOS PELIGROS DE UNA VACUNA EXPERIMENTAL QUÉ CAMBIARÁ EL ADN 

LOS MÉDICOS EN COLOMBIA PERMANECEN CALLADOS

 ES MAS ES PRECISAMENTE EL PERSONAL MÉDICO LOS QUÉ SÉ ESTÁN PONIENDO DE PRIMERO LA VACUNA EXPERIMENTAL https://t.co/2kxPZIvO4L"
Hugucha2,"Lima, Peru",La vacuna en manos de privados en Colombia. https://t.co/77mUIHs0Mm
RawdyReales,"Bogotá, D.C., Colombia","A los que pagan impuestos en colombia, mil gracias nos toco comprar la vacuna más cara de mundo.
A el gobierno poco o nada, aún hay cientos de miles profesionales de la salud a la espera de la vacuna. https://t.co/TI0taKMD38"
ColCuarentena,"Medellín, Colombia","@MirandaBogota Abuelita sabía que Duque le cumplía. 

Vamos Vamos Vamos...lentico pero Vamos!

#YoMeVacuno"
smb3082,,Investigan posible reacción adversa de enfermera vacunada #covid19 #vacunacovid  https://t.co/bHApL3Mfkl
area6sp,📍Calle 28 1.,Seguimiento Plan Nacional contra el COVID-19 en adultos mayores en la universidad @UNPHURD . #ÁreaVItecuida #VacunateRD🇩🇴 #ÁreaVItecuida #YomeVacuno❤️ https://t.co/4lZu0tlh1L
gonzalfal,Houston,@_copelia__ @ferkolaufen Cuba y su ideología patrocina terrorismo responsable de los muertos en Colombia.  Ah... apúrese póngase la vacuna Cubana antes de que se agote.  Esperemos que toda la mamertada lo haga.
Dianalocombiana,Colombia,@CeDemocratico @WHO @MinSaludCol @Fruizgomez @IvanDuque Desubicadísimos si creen nos importa un 🥚 palabras de la OMS. Piensan q no podemos hacer una búsqueda en Internet para darnos cuenta q Chile con la mitad de población de Colombia ya lleva 4 millones de vacunados y vacuna 100 mil por día mientras acá eso es lo q hacen en 1 semana
area6sp,📍Calle 28 1.,Inicio de Plan Nacional de vacunación contra el COVID-19 💉en el Hogar Asilo de Ancianos Marillac. #ÁreaVIdeSalud #Yomevacuno #ÁreaVItecuida #VacunateRD🇩🇴 https://t.co/HI8QwibjKy
sofiagastellu,,"Embarazadas, mamás que amamantamos, inmunosuprimides, personas que recibieron transplantes y otros grupos de riesgo YA PUEDEN ANOTARSE para #YoMeVacuno en @BAProvincia Difundan! vacunarse es un acto de amor y de profunda humanidad. La única forma segura de eliminar el coronavirus https://t.co/sRStizVV9C"
AmeliaAlcaldesa,"Quilpué, Chile","⚠️ información importante ‼️

#Covid #YoMeVacuno #Quilpue #ElBelloto https://t.co/NbNSVWBRqA"
carloschillcce,Lima Perú,Más claro que el agua. #YoMeVacuno https://t.co/NCSWZTdEn4
Las2Orillas,,"#Covax fue el primer acuerdo que firmó Colombia en octubre pasado y ya llegaron 117 mil dosis. El fondo se alimenta de donaciones de los países ricos. 

https://t.co/b5uQo00YrU"
Rodolfo760627,,"Porquería de artículos, uno que intenta demostrar la inefectividad de una vacuna con 8 pacientes y otro que se hace eco de este sin haber pasado aún por la revisión.
Una noticia es que Colombia planea vacunar a 1 mill en un mes y en 2 semanas no llega a 200000p. Son una burla."
KarinaNicoleMS,"Estación Central, Chile",@GobiernodeChile ¿Cómo se acredita la existencia de una comorbilidad para el proceso de vacunación? #YoMeVacuno
EduardoShaw57,"Montevideo, Uruguay","#UruguaySeVacuna 
Usá 😷, mantené 2 mts. de distancia, lavado de manos y evitá aglomeraciones.
Cuando me toque y con la vacuna que me toque #YoMeVacuno
Vacunate, al #Covid le ganamos todos JUNTOS"
R14Seba,,"Al fin terminé mi proceso de vacunación, ya tengo mi 2a dosis, ahora a seguir cuidándose como si no tuviese ninguna dosis! @MeVacuno #yomevacuno #covid19"
