,Unnamed: 0,Unnamed: 0.1,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
7054,7054,2017,@LordDarthVader,@LordDarthVader,2020-12-03,recordatorio 2 politico enemigo,0
7055,7055,2018,@LordDarthVader,@LordDarthVader,2020-12-03,recordatorio 1 vacunar él,0
7056,7056,2019,"Cristina Castello
41%",@CrisCastello01,2020-12-03,decir dra spogeo22 solo 5 contagio vacuna udo contento importar 5 sonrisa generoso udo ratificar equivocado ademo contacto mundo europo,0
7057,7057,2020,Celia ML,@CelucaM,2020-12-03,vacuna vacuna sino experimento transgenico virus existir dado ser aislado sino crear ordenador 29 fragmento celula enfermo excretar propio organismo alteración electromagnetico,0
7058,7058,2021,Juan Luis Flor de Piedra,@FlorPiedraMagic,2020-12-03,321 and the battle for who discovered the most effective just started mamon nomas bonito,0
7059,7059,2022,Lord Vader,@mantisreligioso,2020-12-03,politico enemigo,0
7060,7060,2023,Lord Vader,@mantisreligioso,2020-12-03,vacunar él,0
7061,7061,2024,Vanya Thais,@VanyaThais,2020-12-02,creer acaer defender libertad decidir cuerpo vida asi cerrar obligar si botar pais feliz largo exigir respeto,0
7062,7062,2025,Diane Cohn C,@DianeCohn68,2020-12-02,jama ir convencer respirar libremente peligroso,0
7063,7063,2026,Diane Cohn C,@DianeCohn68,2020-12-02,virus trayecto globalismo show mascara gel termometro distanciamiento terror durar tiempo llevar transportar yo ahi,0
7064,7064,2027,Lord Vader,@mantisreligioso,2020-12-02,politico enemigo,0
7065,7065,2028,Lord Vader,@mantisreligioso,2020-12-02,vacunar él,0
7066,7066,2029,@LordDarthVader,@LordDarthVader,2020-12-02,vacunar él,0
7067,7067,2030,@LordDarthVader,@LordDarthVader,2020-12-02,politico enemigo,0
7068,7068,2031,@LordDarthVader,@LordDarthVader,2020-12-02,vacunar él,0
7069,7069,2032,@LordDarthVader,@LordDarthVader,2020-12-02,recordatorio 2 politico enemigo,0
7070,7070,2033,@LordDarthVader,@LordDarthVader,2020-12-02,recordatorio 1 vacunar él,0
7071,7071,2034,"Libertad, es el eco de Alarma",@Yarelly91868667,2020-12-02,tanto poco estudio irresponsable si politico colocar funcionar bien si morir salva pais militar italio muerto espana medico presentar asunto tbn morir vacuna peor enfermedad,0
7072,7072,2035,JMDA,@Spiritusmusic,2020-12-01,investigar q desastre querer hacer adenovirus cerotipo 5 momento levantar yo importar clase social creencia filosofio querer bien q decir hacer viral frase,0
7073,7073,2036,CASSIKA GIULIANA,@Ricardov728,2020-12-01,si ex magistrado drjose gregorio hernandez considerar jurista respetable aun decir ir vacunar él covid19 saber antemano querer hacer él fin cabo ir morir,0
7074,7074,2037,Renovatio,@AwesomeGeekOn,2020-12-01,si ano atra querer animar cena bastar soltar pues voto vox ano traer version 20 pues pensar vacunar boooom sueltalo dejar volver surgir magia,0
7075,7075,2038,Sergio,@soivegana,2020-12-01,brunenger hacer stream hoy favor muerto yao cabrera dejar 3 dia luto merecer,0
7076,7076,2039,julyana arduain,@julyanaarduain,2020-12-01,cuidar persona mayor eliminar jubilado tú hacer querer mientras gobierno minga ir vacunar,0
7077,7077,2040,"Val Ferr
. . Patria sí! Argenzuela no!",@1973Valeria,2020-12-01,parecer ir probar primero vacuna ruso argentino si quedar alguien sano aprobar cobayo,0
7078,7078,2041,Nicolas Basile Mella,@bsestudio2010,2020-12-01,menos 2 ano mas ver reaccion vacunado ojala discriminar social laboralmente tomer decision,0
7079,7079,2042,Rolod,@Rolod14,2020-12-01,comemer polla juanmamoreno,0
7080,7080,2043,@LordDarthVader,@LordDarthVader,2020-12-01,politico enemigo,0
7081,7081,2044,@LordDarthVader,@LordDarthVader,2020-12-01,vacuar él,0
7082,7082,2045,Lord Vader,@mantisreligioso,2020-11-30,recordatorio 2 politico enemigo,0
7083,7083,2046,Lord Vader,@mantisreligioso,2020-11-30,recordatorio 1 vacunar él,0
7084,7084,2047,#YoNoLosVote!,@suanaz1,2020-11-30,edufeiok loco,0
7085,7085,2048,"Esteban, el Exterminador de Kukas",@SindArgTroll,2020-11-30,gobierno pensar guardar vacuna camaro frio grido si helado garcha imaginater vacuna,0
7086,7086,2049,@LordDarthVader,@LordDarthVader,2020-11-30,recordatorio 1 vacunar él,0
7087,7087,2050,Argentina 2021,@Jo767997,2020-11-30,drcormi solo aprobacion dar mas corajudo conseguir radiomitre diegoleuco wwnicola rbarbano sangarciacorre jebossi mariadelaradio tomasreynolds,0
7088,7088,2051,Fotógrafo_Gus,@FotografoGus1,2020-11-30,imagino gobierno tratar conservar vacuna 20c corto luz olvidar contratar equipo electrogeno salir alcahuete decir larreta bajar llave luz recuerdo futuro,0
7089,7089,2052,@LordDarthVader,@LordDarthVader,2020-11-30,recordatorio 2 politico enemigo,0
7090,7090,2053,Mrs MacGyver,@monicaguillen,2020-11-29,acabar enterar estudio astra zeneco dar solo dosis vacuna obtener 100 efectividad interesante dar 2 dosis 62 efectividad,0
7091,7091,2054,Carmen Iturriaga,@carmentvc,2020-11-29,si creer vacuna hacer inmune querer obligar yo poner vacuna si suponer estar inmunizado,0
7092,7092,2055,ignasherry,@ignasherry,2020-11-29,llevar semana lloriquear pedir ayuda deberir aprovechar limpiar conciencia negocio buen falta hacer,0
7093,7093,2056,@LordDarthVader,@LordDarthVader,2020-11-29,recordatorio 1 vacunar él,0
7094,7094,2057,Lord Vader,@mantisreligioso,2020-11-29,recordatorio 2 politico enemgo,0
7095,7095,2058,Lord Vader,@mantisreligioso,2020-11-29,recordatorio 1 vacunar él,0
7096,7096,2059,Lord Vader,@mantisreligioso,2020-11-29,recordatorio 2 politico enemigo,0
7097,7097,2060,Lord Vader,@mantisreligioso,2020-11-29,recordatorio 1 vacunar él,0
7098,7098,2061,@LordDarthVader,@LordDarthVader,2020-11-29,recordatorio 2 politico enemigo,0
7099,7099,2062,@LordDarthVader,@LordDarthVader,2020-11-29,recordatorio 1 vacunar él,0
7100,7100,2063,Kudo,@LuckyLucianoOK,2020-11-28,si vacunar llamar diego maradona,0
7101,7101,2064,Claudia Webers,@ClaudiaWebers,2020-11-28,muerte inevitable miedo esclavitud si,0
7102,7102,2065,Lord Vader,@mantisreligioso,2020-11-28,recordatorio 1 vacunar él,0
7103,7103,2066,Lord Vader,@mantisreligioso,2020-11-28,impresentable pensar creer quedar casa vacunar yo callatar payaso,0
7104,7104,2067,@LordDarthVader,@LordDarthVader,2020-11-28,recordatorio 2 politico enemigo,0
7105,7105,2068,@LordDarthVader,@LordDarthVader,2020-11-28,recordatorio 1 vacunar él,0
7106,7106,2069,𝙈𝙖𝙧𝙘𝙚𝙡𝙤,@marceloarr_,2020-11-28,decir necesitar 20 mil voluntario vacuna querer haber hacer fila artista k dema kuka esperar ser vacunar,0
7107,7107,2070,Patri,@Patri38525773,2020-11-28,ir contagiar lugar vacunar decir alberso,0
7108,7108,2071,Estela.#SiSePuede,@VazquezEstela1,2020-11-28,ir contagiar 25 poblacion alferdez poder explicar vacuna,0
7109,7109,2072,Juan Manuel,@JuanPH73,2020-11-27,alberto decir preparar plan vacunacion masivo ir ser obligatorio aplicar él mismo mamarracho ayer grupo villero tomo casa rosado vacuno pedo veneno inoculatelo vo titere,0
7110,7110,2073,Maria jose Demare 41%,@LademareOK,2020-11-27,si vacuna venir mano gente si necesitar frio si ir dar voluntario,0
7111,7111,2074,"Cristina Castello
41%",@CrisCastello01,2020-11-27,af pinocho acabar decir vacuna ser obligatorio guarder video pues dentro rato decir cosa,0
7112,7112,2075,Soy Malefica Soy,@SoyMaleficaSoy1,2020-11-27,hacer mes anunciar corte luz albertitere recalcar importancia mantener cadena frio vacuna,0
7113,7113,2076,mechita,@mentitasdementa,2020-11-27,ir sentar esperar ser organizacion vacunar él querer pensar nuevod dni ser fiesta covid obviamente,0
7114,7114,2077,Con Datos Mejor,@ConDatosMejor,2020-11-27,curioso experto vacuna saber si vez vacunado poder contagiar estar totalmente seguro ir desarrollar enfermedad grave dentro 5 ano decir reirse,0
7115,7115,2078,Estilod6,@PerykAuswahl,2020-11-27,piel adentro mando ahi empezar exclusivo jurisdiccion elegir si deber cruzar frontera soberano aescohotado,0
7116,7116,2079,Lord Vader,@mantisreligioso,2020-11-27,recordatorio 2 politico enemigo,0
7117,7117,2080,Lord Vader,@mantisreligioso,2020-11-27,recordatorio 1 vacunar él,0
7118,7118,2081,@LordDarthVader,@LordDarthVader,2020-11-26,recordarorio 2 politico enemigo,0
7119,7119,2082,@LordDarthVader,@LordDarthVader,2020-11-26,recordatorio 1 vacunar él,0
7120,7120,2083,ignasherry,@ignasherry,2020-11-26,gente tras cerrar coche mandorevisan puerta ventana,0
7121,7121,2084,House | SPACE FORCE | sigan a @InformatePy1,House | SPACE FORCE | sigan a @InformatePy1,2020-11-26,covidiano covidiano persona creido mass medio gobierno institución contar tragipandemia mas ridiculo exigencia cumplir buen covidiano formular ninguno pregunta,0
7122,7122,2085,Lord Vader,@mantisreligioso,2020-11-26,recordatorio 2 politico enemigo,0
7123,7123,2086,Lord Vader,@mantisreligioso,2020-11-26,recordatorio 1 vacunar él,0
7124,7124,2087,Claudia Fabiola,@clasalga,2020-11-26,ahi oi decir q fin ano parecer final temporada serie tv asi q cruzar dedo pasar temporada 2021 si poder,0
7125,7125,2088,Mimi Aparicio,@MimiAparicio1,2020-11-25,vacunar,0
7126,7126,2089,La Sultana ﺟ,@CaritOnasis,2020-11-25,estar tratar convencer gente vacuno hecho 6 mes igual seguro vacuna estudio 5 10 ano hacer mucho gente poder morir desarrollo enfermedad vacuno apurado,0
7127,7127,2090,Radio Sucesos,@RadioSucesos,2020-11-25,marianamongaut serzuliani viviano canoso militar toma vivo lavandina,0
7128,7128,2091,@LordDarthVader,@LordDarthVader,2020-11-25,recordatorio 2 politico enemigo,0
7129,7129,2092,@LordDarthVader,@LordDarthVader,2020-11-25,recordatorio 1 vacunar él,0
7130,7130,2093,Lord Vader,@mantisreligioso,2020-11-25,recordatorio 2 politico enemigo,0
7131,7131,2094,Lord Vader,@mantisreligioso,2020-11-25,recordatorio 1 vacunar él,0
7132,7132,2095,ORU77,@oruoru77,2020-11-24,decir sexto dar igual vacunesque seguir llevar virus poder contagiarpor mascarilla siemprete dar cuenta ir seguir dormido,0
7133,7133,2096,Lord Vader,@mantisreligioso,2020-11-24,recordatorio 1 vacunar él,0
7134,7134,2097,@LordDarthVader,@LordDarthVader,2020-11-24,recordatorio 2 politico enemigo,0
7135,7135,2098,@LordDarthVader,@LordDarthVader,2020-11-24,recordatorio 1 vacunar él,0
7136,7136,2099,Nancy,@providaok,2020-11-24,nadie ir vacunar argentino farsa respirar mm nariz boca trapo formar colonia virus bacteria hongo ir pegar mucosa nasal tracto respiratorio generar famoso covid,0
7137,7137,2100,NLeon,@normableon,2020-11-24,ayer pedir vacuna grito hoy saber si funcionar decir,0
7138,7138,2101,ﾌﾉﾶ乇刀ﾑﾶ丂,@Jimena2020Sm,2020-11-24,leo ignorante hablar vacuna salvacion k covid tú saber ir enchufar gollan dar abuelo vacuna vencido 2014 dejar ser tanto ignorante ignoranto entender solo negocio k,0
7139,7139,2102,Lord Vader,@mantisreligioso,2020-11-24,recordatorio 2 politico enemigo,0
7140,7140,2103,Lord Vader,@mantisreligioso,2020-11-24,recordatorio 1 vacunar él,0
7141,7141,2104,Clau,@ClauFernandez1,2020-11-23,persona desarrollar gripe dar él vacuna gran rebrote imparable ser post vacunacion,0
7142,7142,2105,Acción Política de Democracia Digital,@APDD_es,2020-11-23,si vacuna covid matar x persona poner aunque sano previamente ser asumible lleno cama hospital ritmo marcar si asumir 400 muerto dia ir asumir primero,0
7143,7143,2106,Lisa,@Lisa_Trebol,2020-11-23,ir hashtag decir ir vacunar haber dispuesto polio sarampion varicela viruelo gripe querer poner hacer j dema si dispuesto ponernosla,0
7144,7144,2107,Jose,@Jose02644445,2020-11-23,efecto tener vacuna covid19 ir empezar ver serie zombis cosa estilo saber sobrevivir,0
7145,7145,2108,El30Mudo04Alejandro76SC,@MudoAlejandroSc,2020-11-23,verdad hacer libre excepto facebook suspender 1 mes decirla,0
7146,7146,2109,@LordDarthVader,@LordDarthVader,2020-11-23,recordatorio 2 politico enemigo,0
7147,7147,2110,@LordDarthVader,@LordDarthVader,2020-11-23,recordatorio 1 vacunar él,0
7148,7148,2111,@LordDarthVader,@LordDarthVader,2020-11-22,vacuna necesario,0
7149,7149,2112,Lola MaReS,@LolaPeleona,2020-11-22,pedrito muneco gobierno espana anunciar plan vacunacion covid bicho paso ganar,0
7150,7150,2113,ignasherry,@ignasherry,2020-11-22,decir caer super necesario abrir nuevo comunidadmadrid madrid idiazayuso almeidapp,0
7151,7151,2114,poderciudadano,@poderciudadan,2020-11-22,ser retorcido empezar pensar elite querer negocio inseminacion poder ser padre querer controlar poblacion,0
7152,7152,2115,Lord Vader,@mantisreligioso,2020-11-22,recordatorio 2 politico enemigo,0
7153,7153,2116,Lord Vader,@mantisreligioso,2020-11-22,recordatorio 1 vacunar él,0
7154,7154,2117,@LordDarthVader,@LordDarthVader,2020-11-22,recordatorio 2 politico enemigo,0
7155,7155,2118,@LordDarthVader,@LordDarthVader,2020-11-22,recordatorio 1 vacunar él,0
7156,7156,2119,El Azote del NOM,@elazotedelnom,2020-11-22,lugar buscar medicacion sanar infimo porcentaje desarrollar sintoma grave enfermedad querer vacunar total poblacion vacuna ofrecer ninguno garantia logico,0
7157,7157,2120,Luchando x vivir en argentina,@beatriz_palmi,2020-11-22,laboratorio fabricar vacuna masivamente seguro efectividad vacuno tampoco dar informacion seguridad vez inoculado vacuna cuerpo efecto secundario responsabilizar confiable,0
7158,7158,2121,Andy Lescano Conese,@andreacbacap,2020-11-22,turba machirul atacar carolina losado triste ser tú carolinalosado decimir gorila encantar,0
7159,7159,2122,Lord Vader,@mantisreligioso,2020-11-22,recordatorio 2 politico enemigo gilgo insfrar gerardo zamora schiaretti,0
7160,7160,2123,Lord Vader,@mantisreligioso,2020-11-22,recordatorio 1 vacunar él,0
7161,7161,2124,"Cristina Castello
41%",@CrisCastello01,2020-11-22,cormillot inconsciente deberir haber él sacar titulo medico hacer rato vacuna poder ser veneno decir ggg eliminar contagiado,0
7162,7162,2125,@LordDarthVader,@LordDarthVader,2020-11-21,recordatorio 2 politico enemigo,0
7163,7163,2126,Lord Vader,@mantisreligioso,2020-11-21,recordatorio 1 vacunar él,0
7164,7164,2127,Claudia Webers,@ClaudiaWebers,2020-11-20,mayor residencia primero cola vacuna transgenicay sanitariossi salir fatal mortal gobierno decir milesimo ola,0
7165,7165,2128,Lord Vader,@mantisreligioso,2020-11-20,recordatorio 2 politico enemigo,0
7166,7166,2129,Lord Vader,@mantisreligioso,2020-11-20,recordatorio 1 vacunar él,0
7167,7167,2130,@LordDarthVader,@LordDarthVader,2020-11-20,recordatorio 2 politico enemigo,0
7168,7168,2131,@LordDarthVader,@LordDarthVader,2020-11-20,recordatorio 1 vacunar él,0
7169,7169,2132,@LordDarthVader,@LordDarthVader,2020-11-20,recordatorio 2 politico enemigo,0
7170,7170,2133,@LordDarthVader,@LordDarthVader,2020-11-20,recordatorio 1 vacunar él,0
7171,7171,2134,Lord Vader,@mantisreligioso,2020-11-20,recordatorio 2 politico enemigo,0
7172,7172,2135,Lord Vader,@mantisreligioso,2020-11-20,recordatorio 1 vacunar él,0
7173,7173,2136,Verou,@Vero_Arabi,2020-11-20,militar grupo antivacuno si cumplir requisito basico militancia dos dedo frente querido intratable,0
7174,7174,2137,Primera linea,@PrimeraLin3a,2020-11-19,ahora todo maquinaria corrupto legulejar udipopular pjudicialchile pdcchile ppdchile pschile creer abogado solo payaso mover defender roza quedar impune inmune,0
7175,7175,2138,ignasherry,@ignasherry,2020-11-19,centro comercial necesario momento punto,0
7176,7176,2139,Diane Cohn C,@DianeCohn68,2020-11-19,gobierno poder obligar vacunar yo encargar aerolinea banco supermercado poder comprar vender comerciar vacuna tal poder comprar alimento certificado,0
7177,7177,2140,Bibiana.MDQ #PobreMiArgentina,@BibianaViana,2020-11-19,mirar ayer emocionante conmovedor spot pro vacuna colonia aktor reafirmar,0
7178,7178,2141,Primera linea,@PrimeraLin3a,2020-11-19,respuesta chuky demer qliao vacuna ctm vivir 65 ano empleo perdido ctm 62 perder paco culiao udis sacoweo,0
7179,7179,2142,Santiago,@liquidcadmus,2020-11-19,acuerdo juicio nuremberg inyectar persona consentimiento violacion derecho humanos,0
7180,7180,2143,@LordDarthVader,@LordDarthVader,2020-11-19,recordatorio 2 politico enemigo,0
7181,7181,2144,@LordDarthVader,@LordDarthVader,2020-11-19,recordatorio 1 vacunar él,0
7182,7182,2145,Lord Vader,@mantisreligioso,2020-11-19,recordatorio 2 politico enemigo,0
7183,7183,2146,Lord Vader,@mantisreligioso,2020-11-19,recordatorio 1 vacunar él,0
7184,7184,2147,"Rajada, Cala",@Cala_Ratjada_es,2020-11-18,ir quitar manoslo carrera vacuno alcanzar meta ahora,0
7185,7185,2148,El Carapintada,@ECarapintada,2020-11-18,dejar chamuyar gente vacuno albertitere saber decir viejo gaga,0
7186,7186,2149,ignasherry,@ignasherry,2020-11-18,ver ministro r ar g u i gui n ne g u i n guin ahora junto respirar arguineguin,0
7187,7187,2150,AlejandroCastle,@AlejoCastle0,2020-11-18,pregunta serio mejor emigrar quedar él aqui venezuela esperar ver respuestan pd rapido terminar joder,0
7188,7188,2151,Lord Vader,@mantisreligioso,2020-11-18,recordatorio 2 politico enemigo,0
7189,7189,2152,Lord Vader,@mantisreligioso,2020-11-18,recordatorio 1 vacunar él,0
7190,7190,2153,@LordDarthVader,@LordDarthVader,2020-11-18,recordatorio 2 politico enemigo,0
7191,7191,2154,@LordDarthVader,@LordDarthVader,2020-11-18,recordatorio 1 vacunar él,0
7192,7192,2155,Jesús,@Jess90052262,2020-11-18,hijo enfermo cronico efecto adverso vacuna triaxis sanofi sindrome asia post vacunacion condenado consumir medicamento vida mismo laboratorio enveneno casualidad negocio perfecto,0
7193,7193,2156,@LordDarthVader,@LordDarthVader,2020-11-17,recordatorio 2 politico enemigo,0
7194,7194,2157,@LordDarthVader,@LordDarthVader,2020-11-17,recordatorio 1 vacunar él,0
7195,7195,2158,TiZe/ward,@tizeloveritalin,2020-11-17,ver megan is missing traume dejar repulsivo horrible mas escena barril,0
7196,7196,2159,Lord Vader,@mantisreligioso,2020-11-17,politico enemigo,0
7197,7197,2160,Lord Vader,@mantisreligioso,2020-11-17,vacunar él,0
7198,7198,2161,Odin 88,@odin_88,2020-11-17,hoy ayer hoy ayer,0
7199,7199,2162,sonialamorena,@sonialamorena2,2020-11-17,asumir mas riesgo vacuno propio enfermedad vacuna asir verdad,0
7200,7200,2163,LightWarrior,@maodarve,2020-11-17,genetica ir modificar,0
7201,7201,2164,Voz disidente,@VDisidente,2020-11-17,ninguno lider mundial decir asi volver recordar lucha solo pueblo ellostodo estar ajo,0
